# mstar_bin	bin_left	bin_right	galaxy_id	logMstar[Msun]	logMgas[Msun]	SFR[Msun/yr]	SFR_compact[Msun/yr]	Zgas[mass_fraction]	Rstar[kpc]	Rgas[kpc]	logMdust[Msun]	Sigma_SFR[Msun/yr/kpc^2]	sSFR[1/yr]	Av_med
27	10.888714	11.014403933333332	395623	10.998958	10.826593	0.109414	0.0	0.028799	10.654915	277.210693	7.817891	0.000307	0.009948	0.041448
27	10.888714	11.014403933333332	348902	10.998676	11.653461	0.040567	0.0	0.004406	5.210623	263.966064	6.23521	0.000476	0.003688	0.000558
27	10.888714	11.014403933333332	247462	10.931423	11.09431	0.106125	0.0	0.006831	6.841543	231.08107	7.22301	0.000722	0.009708	0.018958
27	10.888714	11.014403933333332	339171	10.953936	11.654575	0.317261	0.009421	0.009564	8.075448	311.829559	7.46541	0.001549	0.028963	0.00965
27	10.888714	11.014403933333332	337025	10.963896	11.736917	0.352391	0.0	0.006482	7.237879	280.288025	7.455532	0.002141	0.032141	0.030600999999999996
27	10.888714	11.014403933333332	238203	10.94514	10.945683	0.458039	0.0	0.012671	7.23595	57.880985	8.090508	0.002785	0.041849	0.1928875
27	10.888714	11.014403933333332	410563	10.917697	11.126851	0.974513	0.0	0.015546	9.612423	167.404251	8.171153	0.003357	0.08926	0.069786
27	10.888714	11.014403933333332	412080	10.907667	11.46555	1.324784	0.003094	0.023883	8.862037	131.991043	8.344196	0.005369	0.121454	0.073982
27	10.888714	11.014403933333332	386906	11.006047	11.214077	4.916511	0.367958	0.019948	15.281963	153.815979	8.37233	0.006701	0.44671	0.081549
27	10.888714	11.014403933333332	441234	10.976619	10.946487	1.446201	0.0	0.013657	6.217983	66.045448	8.084365	0.011906	0.131753	0.086598
27	10.888714	11.014403933333332	409296	10.940341	11.222761	3.620594	0.0	0.017631	8.745364	157.730865	8.259752	0.015069	0.33094	0.116987
27	10.888714	11.014403933333332	228408	10.950531	10.264529	1.107212	0.0	0.01683	3.906506	23.889359	8.1294	0.023094	0.10111	0.203925
27	10.888714	11.014403933333332	432176	10.894338	11.138012	4.228698	0.0	0.018846	5.649661	171.779877	8.052097	0.042171	0.388156	0.3891565
28	11.014403933333332	11.2190076	300085	11.060198	11.674277	0.00499	0.0	0.005985	11.208683	338.75882	6.986453	1.3e-05	0.000451	0.004721
28	11.014403933333332	11.2190076	285055	11.215899	11.887928	0.035838	0.0	0.006871	12.703671	430.417389	7.418396	7.1e-05	0.003195	0.007704
28	11.014403933333332	11.2190076	402234	11.054035	11.085956	0.034884	0.0	0.011868	8.8249	213.774582	7.355536	0.000143	0.003156	0.009194
28	11.014403933333332	11.2190076	321340	11.024077	11.80369	0.767111	0.252137	0.009818	26.979429	278.882538	8.313909	0.000335	0.069585	0.073297
28	11.014403933333332	11.2190076	403614	11.019283	11.126461	0.11561	0.0	0.010253	7.395601	248.504883	7.584874	0.000673	0.010492	0.0728085
28	11.014403933333332	11.2190076	373377	11.048777	11.466759	0.202968	0.0	0.009823	7.829941	235.633789	7.783224	0.001054	0.01837	0.033688
28	11.014403933333332	11.2190076	426574	11.04288	10.773211	0.477181	0.0	0.02308	9.733394	178.847855	8.024432	0.001603	0.043212	0.2259305
28	11.014403933333332	11.2190076	296791	11.05545	11.519156	0.753916	0.014235	0.014818	10.880616	237.917755	8.170599	0.002027	0.068194	0.043968
28	11.014403933333332	11.2190076	313305	11.199492	11.803329	0.592971	0.0	0.007846	7.95495	338.669373	7.832454	0.002983	0.052946	0.039883
28	11.014403933333332	11.2190076	47577	11.198413	11.755008	2.492883	0.048992	0.015192	14.321799	274.630981	8.44686	0.003869	0.22261	0.197941
28	11.014403933333332	11.2190076	329115	11.203531	11.318512	1.858043	0.008408	0.017494	11.55089	275.87915	8.121875	0.004433	0.165844	0.1946045
28	11.014403933333332	11.2190076	351448	11.179467	11.593385	3.068004	0.639077	0.010122	11.906425	261.967407	8.16913	0.006889	0.274432	0.062324
28	11.014403933333332	11.2190076	427767	11.095443	10.98144	3.735085	0.576385	0.022066	10.048857	160.776642	8.173615	0.011774	0.336632	0.48139899999999997
28	11.014403933333332	11.2190076	236167	11.189038	10.261105	3.039934	0.0	0.012933	7.932545	23.066095	9.118294	0.015378	0.271689	0.6302825000000001
28	11.014403933333332	11.2190076	229309	11.201575	10.94157	5.92015	1.470468	0.020777	9.606085	42.929306	8.60558	0.020422	0.52851	0.341634
29	11.2190076	12.17902	290464	11.257099	11.938815	0.001731	0.0	0.008669	8.340741	416.905487	6.24138	8e-06	0.000154	0.0014465
29	11.2190076	12.17902	341603	11.28241	11.600097	0.047677	0.0	0.010005	14.761882	313.809418	7.970988	7e-05	0.004226	0.00557
29	11.2190076	12.17902	37606	11.415074	11.956182	0.06416	0.0	0.008871	11.062243	366.581879	7.025953	0.000167	0.005621	0.000803
29	11.2190076	12.17902	153494	11.882062	12.858948	0.565547	0.306179	0.010435	22.920233	543.982849	7.203707	0.000343	0.047597	0.021027
29	11.2190076	12.17902	365486	11.351204	11.349493	0.449957	0.008519	0.024157	14.881166	185.157791	8.509255	0.000647	0.03964	0.25912199999999996
29	11.2190076	12.17902	343438	11.347033	11.58941	0.515158	0.206707	0.015594	12.388824	295.948395	7.839484	0.001068	0.0454	0.05721899999999999
29	11.2190076	12.17902	303779	11.318434	11.599378	0.773373	0.0	0.009427	12.814337	395.014923	7.634934	0.001499	0.068329	0.025633
29	11.2190076	12.17902	353087	11.262633	11.469048	1.682115	0.051933	0.018776	15.886411	288.32959	8.10218	0.002122	0.149354	0.089071
29	11.2190076	12.17902	327391	11.29513	11.776605	1.67916	0.0	0.018151	14.107785	314.164093	8.4398	0.002685	0.148662	0.149679
29	11.2190076	12.17902	169285	11.889871	12.79128	7.782363	6.650014	0.015998	26.766083	533.061584	8.303157	0.003458	0.654537	0.19124
29	11.2190076	12.17902	289998	11.457999	11.830737	4.147787	0.018943	0.017514	17.780899	377.932678	8.340448	0.004176	0.361999	0.0685605
29	11.2190076	12.17902	295091	11.445264	11.883841	2.794303	0.196224	0.020733	13.019842	389.813019	8.226352	0.005247	0.244145	0.170305
29	11.2190076	12.17902	69240	11.383604	10.703256	3.107983	0.342407	0.016018	11.900548	46.177677	9.530749	0.006985	0.273023	0.190786
29	11.2190076	12.17902	221939	11.512684	12.537614	8.072205	4.388911	0.027603	16.718218	534.613525	8.451143	0.009193	0.701157	0.2533765
29	11.2190076	12.17902	181025	11.291672	11.816574	7.07284	0.013895	0.01237	10.902558	257.398376	8.490234	0.01894	0.626377	0.1292135
19	10.3627596	10.407844	473390	10.401499	11.104126	4.01626	2.478013	0.018437	3.024126	141.882553	7.555902	0.139789	0.386123	0.556071
6	9.7290294	9.929055933333332	100763	9.770733	9.609503	0.995209	0.504545	0.020867	1.228701	10.36395	6.950467	0.209832	0.101856	0.61369
23	10.569278466666667	10.6311812	407317	10.59576	10.050813	8.313594	1.825387	0.039153	2.446633	5.771404	8.955075	0.442081	0.784615	2.102824
12	10.1214888	10.1529048	317474	10.137225	10.59435	2.416917	1.244946	0.01817	2.284621	72.807961	7.364472	0.147395	0.23842	0.5840015000000001
24	10.6311812	10.695813666666666	439255	10.666698	11.293262	4.454946	4.037601	0.022731	2.256604	143.972839	7.410112	0.278472	0.41765	0.858864
19	10.3627596	10.407844	501757	10.36603	10.931341	3.198728	0.895448	0.028115	2.167743	117.206306	7.663324	0.216677	0.308578	0.6399900000000001
20	10.407844	10.454660800000001	508821	10.447585	10.818274	5.510092	2.956391	0.023502	4.003622	90.258873	7.77309	0.109422	0.527403	0.577262
18	10.3231352	10.3627596	502529	10.355316	10.911461	2.488133	2.103832	0.021352	2.677717	124.274956	7.339599	0.110457	0.240276	0.5772885000000001
5	9.556044333333334	9.7290294	142208	9.590611	8.382584	0.908313	0.406948	0.070555	0.227145	0.3833	6.806991	5.603737	0.094709	2.63303
22	10.508851066666667	10.569278466666667	418504	10.560498	11.450043	9.478424	6.982817	0.020432	4.744252	151.031174	8.007368	0.134045	0.897536	0.649072
3	9.3184076	9.425688266666667	509474	9.416445	9.055962	2.47757	1.596903	0.034893	0.255436	3.588969	6.498826	12.086799	0.263111	1.257505
12	10.1214888	10.1529048	525585	10.151057	10.833395	2.871624	2.071296	0.018675	2.83076	106.711388	7.423572	0.11407	0.282889	0.5719540000000001
8	10.016942533333333	10.0396904	542783	10.03615	10.647107	2.653059	1.293789	0.018565	2.37514	94.512817	7.415105	0.149699	0.26435	0.6745140000000001
11	10.0946216	10.1214888	546712	10.113297	10.592836	1.793153	1.056989	0.023243	2.363518	75.588127	7.467158	0.102176	0.177306	0.479121
23	10.569278466666667	10.6311812	324902	10.608007	10.755325	5.970379	2.33646	0.026598	4.051325	48.057343	7.941946	0.115786	0.562818	0.8505849999999999
9	10.0396904	10.066404666666667	530937	10.059138	10.734442	1.289706	1.002973	0.021995	1.887052	116.389244	7.15087	0.115285	0.128212	0.6483775
5	9.556044333333334	9.7290294	508465	9.665578	9.032325	0.739052	0.403263	0.022913	1.23845	2.29956	8.174531	0.15338	0.076462	1.162537
3	9.3184076	9.425688266666667	158634	9.356744	8.341849	0.778862	0.370169	0.050987	0.18678	0.343051	6.410014	7.106372	0.083241	2.598708
20	10.407844	10.454660800000001	499127	10.430894	10.907168	2.592626	1.139468	0.02606	2.757303	129.210312	7.529752	0.108548	0.248553	0.48412449999999996
6	9.7290294	9.929055933333332	211656	9.879219	8.860952	6.126712	3.625717	0.063324	0.196596	0.533639	6.923612	50.457784	0.620162	2.9731259999999997
4	9.425688266666667	9.556044333333334	617671	9.506504	10.486345	0.707949	0.449588	0.022186	1.157203	79.883522	6.764645	0.16828	0.07447	0.5643665
13	10.1529048	10.1873852	178655	10.167931	10.198555	4.301748	1.37032	0.024083	2.747224	10.188684	7.690374	0.181429	0.42307	0.614539
12	10.1214888	10.1529048	446754	10.129033	9.790031	2.152112	1.256645	0.029596	2.614952	5.650678	8.116266	0.100181	0.21247	0.824546
23	10.569278466666667	10.6311812	325668	10.596019	10.624603	8.229543	2.663911	0.019441	4.585248	15.408695	8.171627	0.124595	0.776664	0.5104515000000001
28	11.014403933333332	11.2190076	309783	11.148084	11.801992	0.020835	0.0	0.009412	10.047753	370.180176	7.151002	6.6e-05	0.001869	0.001763
24	10.6311812	10.695813666666666	506420	10.649179	10.316881	0.129068	0.0	0.014128	7.807991	99.869072	7.45202	0.000674	0.01212	0.051167
24	10.6311812	10.695813666666666	513236	10.638357	9.97084	0.000632	0.0	0.016257	4.241994	134.794418	6.613181	1.1e-05	5.9e-05	0.005802
23	10.569278466666667	10.6311812	431502	10.629241	10.479712	0.002754	0.0	0.009254	2.745172	130.919785	6.409194	0.000116	0.000259	0.0097245
29	11.2190076	12.17902	162381	11.424233	11.381039	0.076396	0.001484	0.009436	9.741772	189.958023	7.417601	0.000256	0.006687	0.005188
20	10.407844	10.454660800000001	200232	10.45311	10.214232	0.001853	0.0	0.0	3.403888	117.875778	6.432309	5.1e-05	0.000177	-0.00026599999999999996
18	10.3231352	10.3627596	61746	10.330213	9.265241	9.458607	8.215981	0.050651	0.48465	0.503078	7.390483	12.817999	0.915626	2.23621
3	9.3184076	9.425688266666667	232957	9.324308	9.815284	0.288016	0.164829	0.010406	5.437701	13.418092	7.202586	0.003101	0.030889	0.1241275
10	10.066404666666667	10.0946216	320705	10.078281	8.829292	2.239446	2.014743	0.069382	0.503467	0.429359	7.205264	2.812216	0.222205	2.003735
21	10.454660800000001	10.508851066666667	413342	10.503827	10.092649	22.036205	17.110952	0.036147	2.367636	6.119071	8.853659	1.251287	2.097922	1.368672
19	10.3627596	10.407844	471058	10.401031	9.515068	4.970167	4.610869	0.019551	1.413882	10.799714	7.042875	0.791397	0.477853	0.924404
29	11.2190076	12.17902	182880	11.898936	12.817598	0.105169	0.032318	0.005188	34.128033	512.635071	6.608693	2.9e-05	0.008839	0.0013195
29	11.2190076	12.17902	198409	11.607499	12.417472	0.030994	0.0	0.0067	20.465279	484.1586	6.880174	2.4e-05	0.00267	0.001248
