# ids, mstar, gas_mass, sfr, sfr_compact, gas_Z, rstar, rgas
6.190290000000000000e+05,9.557080268859863281e+00,1.007907295227050781e+01,5.387297868728637695e-01,5.028100311756134033e-02,1.824145764112472534e-02,2.682271242141723633e+00,2.432153701782226562e+01
6.191010000000000000e+05,9.634823799133300781e+00,1.046423435211181641e+01,1.043280124664306641e+00,5.089994668960571289e-01,1.365763600915670395e-02,3.632358551025390625e+00,6.922126007080078125e+01
6.192760000000000000e+05,9.740377426147460938e+00,1.043652820587158203e+01,1.126836657524108887e+00,9.212744235992431641e-02,1.647373288869857788e-02,3.469760894775390625e+00,4.330866241455078125e+01
6.194120000000000000e+05,9.993314743041992188e+00,1.047044944763183594e+01,3.065792024135589600e-01,2.282936424016952515e-01,1.236550789326429367e-02,7.210967540740966797e+00,3.362279510498046875e+01
6.195020000000000000e+05,1.016352462768554688e+01,1.035573577880859375e+01,1.562809467315673828e+00,4.695877730846405029e-01,1.772626489400863647e-02,6.493988513946533203e+00,3.252733230590820312e+01
6.195900000000000000e+05,9.363039016723632812e+00,1.052700328826904297e+01,5.299667716026306152e-01,2.380055785179138184e-01,8.829340338706970215e-03,6.041471958160400391e+00,5.821696090698242188e+01
6.197700000000000000e+05,9.562862396240234375e+00,1.050095558166503906e+01,1.013019680976867676e+00,3.054538965225219727e-01,1.196008548140525818e-02,3.252924203872680664e+00,5.936566162109375000e+01
6.199430000000000000e+05,9.092157363891601562e+00,1.012985229492187500e+01,3.224493563175201416e-01,1.126481071114540100e-01,1.171404868364334106e-02,2.691658258438110352e+00,2.504703330993652344e+01
6.199440000000000000e+05,9.171413421630859375e+00,1.008587551116943359e+01,3.152611553668975830e-01,9.995000064373016357e-02,8.687539026141166687e-03,3.616379737854003906e+00,2.369748878479003906e+01
6.201250000000000000e+05,9.815999031066894531e+00,1.040110874176025391e+01,8.370833992958068848e-01,1.558898538351058960e-01,2.592699229717254639e-02,1.423677206039428711e+00,7.208855438232421875e+01
6.202490000000000000e+05,9.734115600585937500e+00,1.052283954620361328e+01,9.608136415481567383e-01,4.782479405403137207e-01,9.801912121474742889e-03,5.913197040557861328e+00,3.893239974975585938e+01
6.203790000000000000e+05,9.628915786743164062e+00,1.056147956848144531e+01,6.540527939796447754e-01,1.193466186523437500e-01,1.073911692947149277e-02,7.867944717407226562e+00,4.283150100708007812e+01
6.205200000000000000e+05,9.519392013549804688e+00,1.051420402526855469e+01,1.123286008834838867e+00,6.534756422042846680e-01,1.462807971984148026e-02,3.211848735809326172e+00,6.060620498657226562e+01
6.207060000000000000e+05,9.889062881469726562e+00,1.047206687927246094e+01,1.088093161582946777e+00,2.746619582176208496e-01,1.588333770632743835e-02,7.702054023742675781e+00,2.868311882019042969e+01
6.208170000000000000e+05,9.988211631774902344e+00,1.035223770141601562e+01,1.236873030662536621e+00,2.211940437555313110e-01,2.299387007951736450e-02,4.179564952850341797e+00,4.097532653808593750e+01
6.209210000000000000e+05,9.897941589355468750e+00,1.035883235931396484e+01,5.137047767639160156e-01,1.203092634677886963e-01,1.953971013426780701e-02,3.941016912460327148e+00,3.043472671508789062e+01
6.210100000000000000e+05,9.907166481018066406e+00,1.046112442016601562e+01,1.565466523170471191e+00,3.964385092258453369e-01,1.321895793080329895e-02,8.146540641784667969e+00,2.517825317382812500e+01
6.210930000000000000e+05,9.570708274841308594e+00,1.056717872619628906e+01,7.201347351074218750e-01,2.688613533973693848e-01,1.061603054404258728e-02,5.565086364746093750e+00,3.117682647705078125e+01
6.211950000000000000e+05,9.775012969970703125e+00,1.038617134094238281e+01,8.282854557037353516e-01,3.633333146572113037e-01,2.470995485782623291e-02,1.508971452713012695e+00,7.784771728515625000e+01
6.213950000000000000e+05,9.739459991455078125e+00,1.041710090637207031e+01,9.939114451408386230e-01,4.585591256618499756e-01,1.289521437138319016e-02,5.416383266448974609e+00,6.534308624267578125e+01
6.215430000000000000e+05,9.998387336730957031e+00,1.023253154754638672e+01,8.957575559616088867e-01,3.364177346229553223e-01,2.031177841126918793e-02,2.414622306823730469e+00,6.651444244384765625e+01
6.216440000000000000e+05,9.891946792602539062e+00,1.022194290161132812e+01,2.278395444154739380e-01,1.967403739690780640e-01,1.632983423769474030e-02,4.949865818023681641e+00,3.721726989746093750e+01
6.217690000000000000e+05,9.798514366149902344e+00,1.039429378509521484e+01,5.322690606117248535e-01,2.191270887851715088e-01,9.863084182143211365e-03,1.018099403381347656e+01,2.983551216125488281e+01
6.218980000000000000e+05,9.965567588806152344e+00,1.039051818847656250e+01,1.470417141914367676e+00,2.941011190414428711e-01,1.827907934784889221e-02,4.863259792327880859e+00,2.733283805847167969e+01
6.219970000000000000e+05,9.451422691345214844e+00,1.024002933502197266e+01,8.008867502212524414e-01,3.405950367450714111e-01,1.479370985180139542e-02,2.818946123123168945e+00,4.989699554443359375e+01
6.221860000000000000e+05,9.494369506835937500e+00,1.040503120422363281e+01,1.158971905708312988e+00,3.277806341648101807e-01,1.532452553510665894e-02,1.747893333435058594e+00,7.116910552978515625e+01
6.223300000000000000e+05,9.962638854980468750e+00,1.021649456024169922e+01,9.563786387443542480e-01,2.448280602693557739e-01,1.858660578727722168e-02,5.035782814025878906e+00,6.239560699462890625e+01
6.224200000000000000e+05,1.000110912322998047e+01,1.045295906066894531e+01,8.866946101188659668e-01,2.156155854463577271e-01,1.588031463325023651e-02,7.975027561187744141e+00,2.588825988769531250e+01
6.225270000000000000e+05,1.006089782714843750e+01,1.031845378875732422e+01,1.626386404037475586e+00,4.721151292324066162e-01,1.665731333196163177e-02,7.628820419311523438e+00,2.762470626831054688e+01
6.226370000000000000e+05,9.889163017272949219e+00,1.036498928070068359e+01,1.128290176391601562e+00,3.060360848903656006e-01,1.495583355426788330e-02,8.409022331237792969e+00,3.527273178100585938e+01
6.227650000000000000e+05,9.085629463195800781e+00,1.028388786315917969e+01,2.092965990304946899e-01,3.425163775682449341e-02,7.816089317202568054e-03,4.950211048126220703e+00,4.029390335083007812e+01
6.227660000000000000e+05,9.313519477844238281e+00,9.875534057617187500e+00,1.596000492572784424e-01,3.716448321938514709e-02,1.137720420956611633e-02,4.099549293518066406e+00,2.073939704895019531e+01
6.229270000000000000e+05,9.681688308715820312e+00,1.047478389739990234e+01,5.304055213928222656e-01,6.069299206137657166e-02,1.255030184984207153e-02,6.635379791259765625e+00,3.285511779785156250e+01
6.230230000000000000e+05,9.786693572998046875e+00,1.051672744750976562e+01,1.007010459899902344e+00,3.495539128780364990e-01,1.310366299003362656e-02,1.004627513885498047e+01,3.433460617065429688e+01
6.231470000000000000e+05,1.004101085662841797e+01,1.035432052612304688e+01,1.308830261230468750e+00,4.006927609443664551e-01,1.731535792350769043e-02,7.445188522338867188e+00,2.616311645507812500e+01
6.232360000000000000e+05,9.733563423156738281e+00,1.025194454193115234e+01,5.265300273895263672e-01,2.697930932044982910e-01,1.742072217166423798e-02,1.835232496261596680e+00,7.592769622802734375e+01
6.233790000000000000e+05,9.796574592590332031e+00,1.036800765991210938e+01,6.385275125503540039e-01,1.230349093675613403e-01,1.454993057996034622e-02,4.417194843292236328e+00,5.127370452880859375e+01
6.234880000000000000e+05,9.754080772399902344e+00,1.039635181427001953e+01,9.693468213081359863e-01,1.428906321525573730e-01,1.536274328827857971e-02,4.454775333404541016e+00,5.488823318481445312e+01
6.235950000000000000e+05,1.004871463775634766e+01,1.013389492034912109e+01,7.431573271751403809e-01,6.581354737281799316e-01,2.343802712857723236e-02,1.527906179428100586e+00,6.748168945312500000e+01
6.236980000000000000e+05,9.853689193725585938e+00,1.046593761444091797e+01,6.459627747535705566e-01,2.165455520153045654e-01,1.430610939860343933e-02,6.612408638000488281e+00,2.730027770996093750e+01
6.238030000000000000e+05,9.541879653930664062e+00,1.047494602203369141e+01,1.005247592926025391e+00,3.774698972702026367e-01,1.019313279539346695e-02,6.454911231994628906e+00,3.969633483886718750e+01
6.239440000000000000e+05,9.771698951721191406e+00,1.036156845092773438e+01,9.819596409797668457e-01,8.081607222557067871e-01,1.565454900264739990e-02,4.559230804443359375e+00,6.655119323730468750e+01
6.240720000000000000e+05,9.788434028625488281e+00,1.051143455505371094e+01,1.259801387786865234e+00,3.546030521392822266e-01,1.321201305836439133e-02,6.737705707550048828e+00,3.011147499084472656e+01
6.242160000000000000e+05,9.921184539794921875e+00,9.997567176818847656e+00,4.691496789455413818e-01,2.302448898553848267e-01,1.589898206293582916e-02,3.227812051773071289e+00,2.743525695800781250e+01
6.243490000000000000e+05,9.677849769592285156e+00,1.032547473907470703e+01,5.291612148284912109e-01,2.583094239234924316e-01,1.375850196927785873e-02,5.893957138061523438e+00,3.032650756835937500e+01
6.245050000000000000e+05,9.724353790283203125e+00,1.046595001220703125e+01,1.096571922302246094e+00,4.400523602962493896e-01,1.231729798018932343e-02,6.756223201751708984e+00,3.190593338012695312e+01
6.246040000000000000e+05,9.538157463073730469e+00,1.027237319946289062e+01,7.237262725830078125e-01,4.433813989162445068e-01,1.630536466836929321e-02,1.780254006385803223e+00,7.977180480957031250e+01
6.247700000000000000e+05,9.952564239501953125e+00,1.029986095428466797e+01,1.042056798934936523e+00,3.142853975296020508e-01,1.663742400705814362e-02,6.749279975891113281e+00,3.485282897949218750e+01
6.248650000000000000e+05,9.739705085754394531e+00,1.041517162322998047e+01,5.126029849052429199e-01,2.459956854581832886e-01,1.222450286149978638e-02,8.985995292663574219e+00,3.148528861999511719e+01
6.249780000000000000e+05,9.916384696960449219e+00,1.035811042785644531e+01,9.188385605812072754e-01,1.621824502944946289e-01,2.062398940324783325e-02,2.728276252746582031e+00,3.619120788574218750e+01
6.250700000000000000e+05,9.592417716979980469e+00,1.051297760009765625e+01,9.326877593994140625e-01,1.355192363262176514e-01,1.417119801044464111e-02,3.024881362915039062e+00,3.930010223388671875e+01
6.254280000000000000e+05,9.420808792114257812e+00,1.021845626831054688e+01,6.158419847488403320e-01,5.196474194526672363e-01,1.441250089555978775e-02,1.873999834060668945e+00,6.974701690673828125e+01
6.256270000000000000e+05,9.599800109863281250e+00,1.048377132415771484e+01,7.567141056060791016e-01,2.503710091114044189e-01,9.428266435861587524e-03,7.582293510437011719e+00,3.337261962890625000e+01
6.257650000000000000e+05,9.690899848937988281e+00,1.025424671173095703e+01,6.966583728790283203e-01,2.274802923202514648e-01,1.559292711317539215e-02,5.838277339935302734e+00,5.825604248046875000e+01
6.258900000000000000e+05,9.979340553283691406e+00,1.034060096740722656e+01,1.097335934638977051e+00,4.022241830825805664e-01,2.128968946635723114e-02,5.713652610778808594e+00,3.681541442871093750e+01
6.259840000000000000e+05,9.574858665466308594e+00,1.053163146972656250e+01,9.668619036674499512e-01,1.555105447769165039e-01,1.103141065686941147e-02,5.599423885345458984e+00,3.100561141967773438e+01
6.260840000000000000e+05,9.869857788085937500e+00,1.034224414825439453e+01,8.270869851112365723e-01,4.189699590206146240e-01,1.356552261859178543e-02,1.433373451232910156e+00,7.415336608886718750e+01
6.262100000000000000e+05,9.637744903564453125e+00,1.036269092559814453e+01,9.459149241447448730e-01,4.758510291576385498e-01,1.347404345870018005e-02,4.752309322357177734e+00,3.920951843261718750e+01
6.263380000000000000e+05,9.948193550109863281e+00,1.039591979980468750e+01,4.715532362461090088e-01,3.232331871986389160e-01,1.355966087430715561e-02,7.546566009521484375e+00,3.198718643188476562e+01
6.264340000000000000e+05,9.865866661071777344e+00,1.040942382812500000e+01,7.066905498504638672e-01,7.699423283338546753e-02,1.664254069328308105e-02,1.964352250099182129e+00,2.819537353515625000e+01
6.265130000000000000e+05,9.683032989501953125e+00,1.052591228485107422e+01,8.229545354843139648e-01,2.282291352748870850e-01,1.081349235028028488e-02,9.192593574523925781e+00,3.112646293640136719e+01
6.266350000000000000e+05,9.609881401062011719e+00,1.037415885925292969e+01,5.422043800354003906e-01,1.036335825920104980e-01,2.289019897580146790e-02,1.925720095634460449e+00,8.001468658447265625e+01
6.267850000000000000e+05,9.927542686462402344e+00,1.030600166320800781e+01,1.126231312751770020e+00,2.742022573947906494e-01,1.591156236827373505e-02,4.802124500274658203e+00,2.660728263854980469e+01
6.268690000000000000e+05,9.191813468933105469e+00,1.014650821685791016e+01,2.306601107120513916e-01,7.885616272687911987e-02,1.053103338927030563e-02,3.245991468429565430e+00,6.596909332275390625e+01
6.270590000000000000e+05,1.000065040588378906e+01,1.019923973083496094e+01,7.955470681190490723e-01,3.182998001575469971e-01,2.047787979245185852e-02,4.106562137603759766e+00,3.610348129272460938e+01
6.271320000000000000e+05,9.287922859191894531e+00,1.046283912658691406e+01,4.216558933258056641e-01,9.125569462776184082e-02,7.524979300796985626e-03,6.767576694488525391e+00,5.029748153686523438e+01
6.273160000000000000e+05,9.400270462036132812e+00,1.043893909454345703e+01,4.224860072135925293e-01,1.613424569368362427e-01,7.963317446410655975e-03,7.678841590881347656e+00,3.556064987182617188e+01
6.274540000000000000e+05,9.872705459594726562e+00,1.030299949645996094e+01,1.035199403762817383e+00,5.559074878692626953e-01,1.855536736547946930e-02,1.981179356575012207e+00,5.979207992553710938e+01
6.275410000000000000e+05,9.581061363220214844e+00,1.053912830352783203e+01,5.159291625022888184e-01,3.844237700104713440e-02,1.599983870983123779e-02,3.307322502136230469e+00,4.391521453857421875e+01
6.276170000000000000e+05,9.901532173156738281e+00,1.031164073944091797e+01,8.171797990798950195e-01,3.352119326591491699e-01,1.924878545105457306e-02,5.078885555267333984e+00,3.427626419067382812e+01
6.276810000000000000e+05,9.568322181701660156e+00,1.031664276123046875e+01,3.937720656394958496e-01,8.370877802371978760e-02,1.399046741425991058e-02,3.687026500701904297e+00,6.451107025146484375e+01
6.278530000000000000e+05,1.003970336914062500e+01,1.019658374786376953e+01,1.030096292495727539e+00,7.459794729948043823e-02,2.485686726868152618e-02,2.409588575363159180e+00,4.484531021118164062e+01
6.279620000000000000e+05,1.008184719085693359e+01,1.024300384521484375e+01,1.169093132019042969e+00,1.347026228904724121e-01,2.477127127349376678e-02,4.046221256256103516e+00,2.087969970703125000e+01
6.280280000000000000e+05,9.408163070678710938e+00,1.026753330230712891e+01,7.816556096076965332e-01,1.683123856782913208e-01,9.106118232011795044e-03,3.812833786010742188e+00,2.350204277038574219e+01
6.281280000000000000e+05,9.959833145141601562e+00,1.024070739746093750e+01,4.741090536117553711e-01,2.036369591951370239e-01,1.840482652187347412e-02,2.306244611740112305e+00,8.103878021240234375e+01
6.282350000000000000e+05,9.217167854309082031e+00,1.034739398956298828e+01,4.008650481700897217e-01,1.632869392633438110e-01,1.333103049546480179e-02,2.508177995681762695e+00,4.889326858520507812e+01
6.283850000000000000e+05,9.762620925903320312e+00,1.037257575988769531e+01,1.524026393890380859e+00,8.486643433570861816e-01,1.312443893402814865e-02,4.991923809051513672e+00,4.898625564575195312e+01
6.284980000000000000e+05,9.970420837402343750e+00,1.029766464233398438e+01,5.845143795013427734e-01,7.990705221891403198e-02,2.058720029890537262e-02,3.417405128479003906e+00,3.378619384765625000e+01
6.285910000000000000e+05,9.260341644287109375e+00,1.032152462005615234e+01,1.846897900104522705e-01,8.021506667137145996e-02,1.340687274932861328e-02,3.187248945236206055e+00,6.829603576660156250e+01
6.285920000000000000e+05,9.058681488037109375e+00,9.735019683837890625e+00,3.465947806835174561e-01,1.102173775434494019e-01,8.242906071245670319e-03,3.653736591339111328e+00,1.227379798889160156e+01
6.287440000000000000e+05,9.533079147338867188e+00,1.055422019958496094e+01,7.079081535339355469e-01,2.105929106473922729e-01,1.063039898872375488e-02,7.014603614807128906e+00,3.535028076171875000e+01
6.288520000000000000e+05,9.536637306213378906e+00,1.042023277282714844e+01,8.398278355598449707e-01,4.360989630222320557e-01,8.096329867839813232e-03,5.028008460998535156e+00,5.440580368041992188e+01
6.289780000000000000e+05,9.222330093383789062e+00,1.046161460876464844e+01,3.621514439582824707e-01,7.863997668027877808e-02,7.567492779344320297e-03,5.399107933044433594e+00,3.603501510620117188e+01
6.291460000000000000e+05,9.789655685424804688e+00,1.036649131774902344e+01,9.352549314498901367e-01,2.166997194290161133e-01,1.377564109861850739e-02,4.687837600708007812e+00,4.745793151855468750e+01
6.292570000000000000e+05,9.772278785705566406e+00,1.025841426849365234e+01,3.976548612117767334e-01,6.652086228132247925e-02,1.990557834506034851e-02,1.251648068428039551e+00,6.442505645751953125e+01
6.293340000000000000e+05,9.222897529602050781e+00,1.038294410705566406e+01,2.474400103092193604e-01,7.818180322647094727e-02,1.171390246599912643e-02,3.526535987854003906e+00,7.477835845947265625e+01
6.294930000000000000e+05,9.888010025024414062e+00,1.027176856994628906e+01,9.565866589546203613e-01,1.449588090181350708e-01,2.135139703750610352e-02,9.574798345565795898e-01,5.133290863037109375e+01
6.296010000000000000e+05,9.923863410949707031e+00,1.029710483551025391e+01,5.907852053642272949e-01,1.779545396566390991e-01,1.624024473130702972e-02,3.914413928985595703e+00,4.193566894531250000e+01
6.296960000000000000e+05,9.722601890563964844e+00,1.025620365142822266e+01,1.003795504570007324e+00,7.584760785102844238e-01,1.348992250859737396e-02,2.659636259078979492e+00,5.324461364746093750e+01
6.297870000000000000e+05,9.238565444946289062e+00,1.038171672821044922e+01,6.292571425437927246e-01,1.043256521224975586e-01,7.899554446339607239e-03,5.280491352081298828e+00,2.783839035034179688e+01
6.299480000000000000e+05,9.873194694519042969e+00,1.028645420074462891e+01,7.191616892814636230e-01,1.973284929990768433e-01,2.006932906806468964e-02,2.511083364486694336e+00,3.445128631591796875e+01
6.300330000000000000e+05,9.764760017395019531e+00,1.011893653869628906e+01,3.368614614009857178e-01,3.354967236518859863e-01,2.258742973208427429e-02,2.065638303756713867e+00,8.594818878173828125e+01
6.300340000000000000e+05,9.005825996398925781e+00,9.627230644226074219e+00,1.758544445037841797e-01,5.137833952903747559e-02,1.141058932989835739e-02,2.459344148635864258e+00,1.366782283782958984e+01
6.301250000000000000e+05,9.961400985717773438e+00,1.021499156951904297e+01,7.587709426879882812e-01,3.107619881629943848e-01,2.358471229672431946e-02,4.145538806915283203e+00,6.296142578125000000e+01
6.302290000000000000e+05,9.697269439697265625e+00,1.047129344940185547e+01,1.484702229499816895e+00,2.731709778308868408e-01,9.405356831848621368e-03,9.864081382751464844e+00,2.807676887512207031e+01
6.303540000000000000e+05,9.659873008728027344e+00,1.032962703704833984e+01,4.624294340610504150e-01,9.166574478149414062e-02,2.321256883442401886e-02,1.916556119918823242e+00,7.225235748291015625e+01
6.304680000000000000e+05,9.894105911254882812e+00,1.033399009704589844e+01,4.771755635738372803e-01,2.259908169507980347e-01,1.234397478401660919e-02,7.845766544342041016e+00,3.260007858276367188e+01
6.305460000000000000e+05,9.844158172607421875e+00,1.025972461700439453e+01,1.071651697158813477e+00,3.913296461105346680e-01,2.053320594131946564e-02,3.722145557403564453e+00,5.180582046508789062e+01
6.306750000000000000e+05,9.783328056335449219e+00,1.025475788116455078e+01,7.068640589714050293e-01,1.760767400264739990e-01,1.707156561315059662e-02,3.674280881881713867e+00,4.302605056762695312e+01
6.306760000000000000e+05,9.021138191223144531e+00,9.053970336914062500e+00,1.440591812133789062e-01,1.264763344079256058e-02,4.141378402709960938e-02,2.645860016345977783e-01,6.731152057647705078e+00
6.308080000000000000e+05,9.456718444824218750e+00,1.046040534973144531e+01,5.136909484863281250e-01,7.782045006752014160e-02,1.106867659837007523e-02,6.018113136291503906e+00,3.772941970825195312e+01
6.309560000000000000e+05,9.930258750915527344e+00,1.018482685089111328e+01,7.599091529846191406e-01,2.187059670686721802e-01,2.208792977035045624e-02,3.407403230667114258e+00,5.948359298706054688e+01
6.310410000000000000e+05,9.309304237365722656e+00,1.040871047973632812e+01,3.442339599132537842e-01,1.612942665815353394e-01,1.156043540686368942e-02,2.222280740737915039e+00,5.814856338500976562e+01
6.311550000000000000e+05,9.678209304809570312e+00,1.033463859558105469e+01,8.845362663269042969e-01,2.809340357780456543e-01,1.891244016587734222e-02,2.064212799072265625e+00,6.977306365966796875e+01
6.313130000000000000e+05,9.499861717224121094e+00,1.045139598846435547e+01,6.508156061172485352e-01,3.417043685913085938e-01,8.604733273386955261e-03,7.429709911346435547e+00,4.210544586181640625e+01
6.313940000000000000e+05,9.873338699340820312e+00,1.024744129180908203e+01,6.686262488365173340e-01,3.973892629146575928e-01,1.646359078586101532e-02,2.502778768539428711e+00,7.254897308349609375e+01
6.314390000000000000e+05,9.094112396240234375e+00,1.043016338348388672e+01,3.116130232810974121e-01,1.364253461360931396e-01,7.231423631310462952e-03,4.854056358337402344e+00,3.688285827636718750e+01
6.315940000000000000e+05,9.401320457458496094e+00,1.015619564056396484e+01,5.347961187362670898e-01,1.161337718367576599e-01,1.524633541703224182e-02,3.054776668548583984e+00,3.703749465942382812e+01
6.317380000000000000e+05,9.742109298706054688e+00,1.029196834564208984e+01,6.024305224418640137e-01,2.199240177869796753e-01,2.334291301667690277e-02,1.956373214721679688e+00,4.601340103149414062e+01
6.318370000000000000e+05,9.803807258605957031e+00,1.028097248077392578e+01,5.383894443511962891e-01,4.935360848903656006e-01,1.000271271914243698e-02,4.466660022735595703e+00,6.457502746582031250e+01
6.319750000000000000e+05,9.721325874328613281e+00,1.031320667266845703e+01,5.505902767181396484e-01,1.835136413574218750e-01,1.757187768816947937e-02,1.708343982696533203e+00,6.961432647705078125e+01
6.320870000000000000e+05,9.640480041503906250e+00,1.032263374328613281e+01,9.552302956581115723e-01,8.316335082054138184e-02,1.574522815644741058e-02,4.057206153869628906e+00,4.550337982177734375e+01
6.321690000000000000e+05,9.588119506835937500e+00,1.032743740081787109e+01,5.473204851150512695e-01,2.161979526281356812e-01,1.351054292172193527e-02,5.188035011291503906e+00,5.086315536499023438e+01
6.322900000000000000e+05,9.123919486999511719e+00,1.020033645629882812e+01,3.607794344425201416e-01,2.274353653192520142e-01,8.473603054881095886e-03,3.592553853988647461e+00,3.008175659179687500e+01
6.322910000000000000e+05,9.233522415161132812e+00,9.802811622619628906e+00,1.112302541732788086e-01,6.505110114812850952e-02,1.186663098633289337e-02,2.037417173385620117e+00,3.751989746093750000e+01
6.324290000000000000e+05,9.809976577758789062e+00,1.015019702911376953e+01,6.421667337417602539e-01,1.667364835739135742e-01,2.380106411874294281e-02,2.135257482528686523e+00,4.923857498168945312e+01
6.325280000000000000e+05,9.663447380065917969e+00,1.045050525665283203e+01,8.515586853027343750e-01,3.719896078109741211e-01,1.231727655977010727e-02,5.727777004241943359e+00,3.415752792358398438e+01
6.326250000000000000e+05,9.706423759460449219e+00,1.023854064941406250e+01,5.360245108604431152e-01,3.243906497955322266e-01,1.917757466435432434e-02,1.494456648826599121e+00,8.522860717773437500e+01
6.327860000000000000e+05,1.005117034912109375e+01,1.009971046447753906e+01,2.636838257312774658e-01,2.331720143556594849e-01,2.399683371186256409e-02,2.876559495925903320e+00,6.949825286865234375e+01
6.328410000000000000e+05,9.634347915649414062e+00,1.038395690917968750e+01,8.106157779693603516e-01,4.043487608432769775e-01,1.239540800452232361e-02,4.322257995605468750e+00,3.405836486816406250e+01
6.329400000000000000e+05,9.847982406616210938e+00,1.034889125823974609e+01,1.111021041870117188e+00,4.470781385898590088e-01,1.659401319921016693e-02,6.006183624267578125e+00,4.338237380981445312e+01
6.330410000000000000e+05,9.738467216491699219e+00,1.036239624023437500e+01,6.751040816307067871e-01,2.009466737508773804e-01,1.523636002093553543e-02,5.938830852508544922e+00,2.819648933410644531e+01
6.331170000000000000e+05,9.733209609985351562e+00,1.028130626678466797e+01,7.933291792869567871e-01,1.996003091335296631e-01,1.782108284533023834e-02,2.977879524230957031e+00,5.645049667358398438e+01
6.332330000000000000e+05,9.940525054931640625e+00,1.015762615203857422e+01,5.266383886337280273e-01,1.975647509098052979e-01,1.467761304229497910e-02,1.136533737182617188e+00,6.521234893798828125e+01
6.332940000000000000e+05,9.438061714172363281e+00,1.016450786590576172e+01,5.153196454048156738e-01,1.288209557533264160e-01,1.228110026568174362e-02,5.853544712066650391e+00,3.391721343994140625e+01
6.334190000000000000e+05,9.566724777221679688e+00,1.027185821533203125e+01,4.300940930843353271e-01,1.566422544419765472e-02,1.594825647771358490e-02,3.532925605773925781e+00,3.137403297424316406e+01
6.334980000000000000e+05,9.464797019958496094e+00,1.037281322479248047e+01,7.176293134689331055e-01,1.066531315445899963e-01,1.482221204787492752e-02,3.461304903030395508e+00,5.819781875610351562e+01
6.336310000000000000e+05,9.813568115234375000e+00,1.033521270751953125e+01,1.438135147094726562e+00,8.084241747856140137e-01,1.624976471066474915e-02,4.319179058074951172e+00,5.471681976318359375e+01
6.337060000000000000e+05,9.613552093505859375e+00,1.049992179870605469e+01,1.210582494735717773e+00,1.642598658800125122e-01,9.507728740572929382e-03,7.744171142578125000e+00,3.060114288330078125e+01
6.337960000000000000e+05,9.648392677307128906e+00,1.029239463806152344e+01,9.867582321166992188e-01,4.210762083530426025e-01,1.538682263344526291e-02,2.556204795837402344e+00,5.185091400146484375e+01
6.339010000000000000e+05,9.924635887145996094e+00,1.028916168212890625e+01,1.432174444198608398e+00,1.068531513214111328e+00,1.704892702400684357e-02,3.468755245208740234e+00,5.113213348388671875e+01
6.339780000000000000e+05,9.100396156311035156e+00,1.026936340332031250e+01,3.464471995830535889e-01,8.920224010944366455e-02,7.137367967516183853e-03,5.080460071563720703e+00,4.369767761230468750e+01
6.339790000000000000e+05,9.134539604187011719e+00,9.741397857666015625e+00,1.045325398445129395e-01,2.869176305830478668e-02,1.329240389168262482e-02,2.654156446456909180e+00,1.682975959777832031e+01
6.340740000000000000e+05,9.805982589721679688e+00,1.032331275939941406e+01,9.610943198204040527e-01,2.206178456544876099e-01,1.356670726090669632e-02,5.375837326049804688e+00,3.345907211303710938e+01
6.341780000000000000e+05,9.755536079406738281e+00,1.041298389434814453e+01,7.700499296188354492e-01,1.802771538496017456e-01,1.140862796455621719e-02,7.965649127960205078e+00,2.693505096435546875e+01
6.342730000000000000e+05,9.146168708801269531e+00,1.050131893157958984e+01,5.677149295806884766e-01,2.135087996721267700e-01,5.536404903978109360e-03,5.093745231628417969e+00,4.290359115600585938e+01
6.343740000000000000e+05,9.724151611328125000e+00,1.028332805633544922e+01,4.109160304069519043e-01,2.137326002120971680e-01,1.493484806269407272e-02,3.829704523086547852e+00,5.979333496093750000e+01
6.344500000000000000e+05,9.714112281799316406e+00,1.035053443908691406e+01,1.061355829238891602e+00,1.051969304680824280e-01,1.579067297279834747e-02,5.339960098266601562e+00,2.917915916442871094e+01
6.345370000000000000e+05,9.756088256835937500e+00,1.029103851318359375e+01,7.703921198844909668e-01,1.332462280988693237e-01,1.481945253908634186e-02,4.853155136108398438e+00,2.864087295532226562e+01
6.346260000000000000e+05,9.362721443176269531e+00,1.044105339050292969e+01,5.256277918815612793e-01,5.304910987615585327e-02,9.027240797877311707e-03,4.866137504577636719e+00,4.269294357299804688e+01
6.347860000000000000e+05,9.855908393859863281e+00,1.024714088439941406e+01,4.943590164184570312e-01,2.521424591541290283e-01,1.997842453420162201e-02,2.894975900650024414e+00,7.048156738281250000e+01
6.348840000000000000e+05,9.393023490905761719e+00,1.025810241699218750e+01,3.963570296764373779e-01,2.421292215585708618e-01,1.419825851917266846e-02,2.034761667251586914e+00,7.781740570068359375e+01
6.349780000000000000e+05,9.860285758972167969e+00,1.018770503997802734e+01,8.748977184295654297e-01,7.820587605237960815e-02,1.867668703198432922e-02,2.466313600540161133e+00,3.930156326293945312e+01
6.350620000000000000e+05,9.777040481567382812e+00,1.052021312713623047e+01,8.180935382843017578e-01,1.495494693517684937e-01,1.347647141665220261e-02,7.520966529846191406e+00,3.171033859252929688e+01
6.351100000000000000e+05,9.574000358581542969e+00,1.040066432952880859e+01,5.392696857452392578e-01,1.486404389142990112e-01,9.614193812012672424e-03,7.322279453277587891e+00,3.446488189697265625e+01
