gal_id,los,popt_2par,popt_4par,rmse_2par,rmse_4par,success_2par,success_4par
347171.0,29.0,[ 8.27768639 -0.67473242],[ 3.60235161e+02 -1.83146067e+00  1.27141692e+01  7.20183414e-02],0.5410533012580149,0.21855538435420468,True,True
347171.0,36.0,[ 5.42854663 -0.36407858],[5.95928034e+02 1.87516862e+00 1.86961914e+01 4.26966367e-02],0.2680919873208713,0.11944119469498721,True,True
347171.0,45.0,[ 7.13594129 -0.5878872 ],[3.19604414e+02 1.83007823e+00 1.29683530e+01 6.11450211e-02],0.4297127484634244,0.19082135026191005,True,True
347171.0,23.0,[ 4.77494172 -0.25191255],[6.34808853e+02 1.88612103e+00 2.01901943e+01 3.71204995e-02],0.20501204960039587,0.09749491751268188,True,True
347171.0,37.0,[ 7.31076426 -0.58741793],[2.93266553e+02 1.83392398e+00 1.26807332e+01 6.40082778e-02],0.4321379014472038,0.19170634720315188,True,True
347171.0,1.0,[ 6.30053589 -0.41136829],[8.82858873e+02 1.91712921e+00 2.10257215e+01 4.33344840e-02],0.3709007362446402,0.13017448368274498,True,True
281215.0,0.0,[ 5.16682849 -0.83827219],[3.60667907e+02 4.29585123e+00 3.62067355e+01 6.25004336e-02],0.9201718890965427,0.32012628120329667,True,True
281215.0,39.0,[ 6.34460864 -0.97943194],[42.5842852   1.25283066 -0.15576081  0.09637096],0.9598184185309926,0.3638221862483518,True,True
281215.0,26.0,[ 8.30064487 -1.15559178],[43.87283638  1.38755198 -0.37636651  0.14581032],1.2563742827037312,0.473486561520851,True,True
281215.0,14.0,[ 5.63499604 -0.87908612],[7.11019836e+01 1.28415196e+00 8.92163150e-01 6.62481836e-02],0.9039624137674135,0.3244893243131571,True,True
281215.0,38.0,[ 4.01546624 -0.70105791],[5.84077417e+01 1.26117742e+00 1.04419606e+00 4.82722187e-02],0.6304380616928963,0.24654734923156554,True,True
281215.0,37.0,[ 4.08138121 -0.7049678 ],[5.72580583e+02 4.94888951e+00 8.33270648e+01 4.12395614e-02],0.7183094441336869,0.2701945598567638,True,True
281215.0,23.0,[10.35378056 -1.32640905],[58.02977918  1.77434503 -0.21026475  0.22067493],1.5658445191179096,0.6193339311134347,True,True
373537.0,26.0,[ 2.10604477 -0.56904654],[ 2.45242236  0.75970457 -1.73604237  0.07134545],0.18766724694946163,0.0776979343842465,True,True
373537.0,15.0,[ 4.0156693  -1.08426022],[ 7.06086637  0.8412544  -1.73077332  0.16189464],0.4721961341840384,0.18809113852521153,True,True
373537.0,32.0,[ 4.35169721 -1.16605036],[15.76045302  1.7779532  -1.62059264  0.23726416],0.614727963246066,0.15921549695607107,True,True
522465.0,31.0,[ 8.42425824 -0.51204103],[5.58633011e+02 3.79175656e+00 1.29889264e+02 5.37898203e-02],0.4680554656633238,0.16430407789161106,True,True
522465.0,33.0,[ 5.64743678 -0.17035548],[1.38215747e+03 1.94316667e+00 2.46983975e+01 4.41175743e-02],0.2047814778008977,0.10809133977031911,True,True
522465.0,15.0,[ 5.26594222 -0.20368576],[8.22061374e+02 1.91344704e+00 2.23299523e+01 4.48051075e-02],0.18715103332463398,0.09764698723085917,True,True
575694.0,27.0,[ 3.84149515 -0.11556156],[7.66099398e+01 1.59782524e+00 8.69358286e+00 4.12176199e-02],0.09496847479301841,0.07676181660819854,True,True
575694.0,25.0,[ 9.19855396 -0.8184674 ],[ 1.93536131e+02 -1.78588862e+00  7.76522155e+00  9.42642943e-02],0.6191053715932304,0.27615285542843326,True,True
575694.0,49.0,[ 6.13818632 -0.51352327],[2.96626727e+02 1.79265335e+00 1.26092708e+01 5.77289750e-02],0.31079058584131886,0.15751224924334792,True,True
575694.0,17.0,[ 9.00079248 -0.80016565],[1.78133815e+02 1.79790370e+00 7.67121157e+00 9.39392522e-02],0.5830443412567714,0.2696465007148738,True,True
575694.0,12.0,[10.49276799 -0.93410089],[ 1.49564764e+02 -1.83898507e+00  6.00266944e+00  1.19704329e-01],0.74327738290599,0.3568420212983331,True,True
575694.0,20.0,[ 9.84903207 -0.91531617],[ 1.29385394e+02 -1.82774923e+00  5.38627960e+00  1.13598811e-01],0.6988940033685463,0.35577353468339995,True,True
722836.0,14.0,[ 5.42129545 -0.63287362],[ 2.8781504   0.80105172 -1.71901535  0.13987069],0.19567758965943113,0.15629264846292182,True,True
722836.0,25.0,[ 3.14300836 -0.16159529],[20.66861508  5.52195247  5.1783573   0.06099479],0.1128085995357625,0.03458603583822206,True,True
722836.0,40.0,[13.72440315 -1.1115804 ],[55.67937379  1.94193962  0.9664788   0.29550146],0.6106697424104207,0.4331490453769516,True,True
722836.0,49.0,[ 9.12589558 -0.82254989],[27.46509374  1.92686317  0.4995544   0.19876408],0.2685372341066165,0.28394715835122847,True,True
722836.0,3.0,[ 3.47537489 -0.19756712],[4.95098312e+02 9.44737213e+00 2.90865950e+02 7.47890946e-02],0.1523740798361232,0.08049426703386586,True,True
333581.0,31.0,[ 7.12829179 -0.70563037],[20.03681763 -1.76319667  0.13290148  0.14387308],0.2372141612836461,0.15795544517333016,True,True
262462.0,44.0,[11.24352949 -0.87866514],[ 1.60415103e+02 -1.80212266e+00  6.49007253e+00  1.34272312e-01],0.7144209981555278,0.2700376800324487,True,True
262462.0,6.0,[10.36915604 -0.8448919 ],[ 2.82772412e+02 -1.75583530e+00  8.73844159e+00  1.08134432e-01],0.7293070421645534,0.26623551138061835,True,True
262462.0,50.0,[10.10722926 -0.82197251],[ 1.34297059e+02 -1.80246366e+00  6.20071347e+00  1.20269078e-01],0.5982601614194653,0.2501448974300014,True,True
262462.0,15.0,[ 6.978179   -0.54566247],[2.67893219e+02 1.73465118e+00 1.06147967e+01 7.43651722e-02],0.3542285340063989,0.15836175500451233,True,True
262462.0,43.0,[ 9.40283143 -0.76569989],[91.12424242  1.80535443  4.99152144  0.12251036],0.48232043160569593,0.2350656497715598,True,True
262462.0,3.0,[10.14519191 -0.8530338 ],[ 1.59995845e+02 -1.71692453e+00  5.87589221e+00  1.17762744e-01],0.6805031504658045,0.27164055148593025,True,True
262462.0,35.0,[ 7.59501304 -0.60264709],[1.58853467e+02 1.71638953e+00 7.96367518e+00 8.65117854e-02],0.3682144704545888,0.17468393716535469,True,True
243294.0,36.0,[ 3.25078164 -0.17132967],[6.71708829 3.15226397 0.57207441 0.05189303],0.06679595102023773,0.05773947572973074,True,True
243294.0,32.0,[ 5.3149096  -0.46092049],[ 9.98273828  1.8098432  -0.15642407  0.0979296 ],0.12567146777933247,0.10438836893161123,True,True
243294.0,4.0,[ 5.43008787 -0.39894848],[9.58797772 1.81700672 0.15585385 0.09041323],0.12326235890303396,0.09610939757466203,True,True
243294.0,49.0,[ 1.68728962 -0.28260898],[2.19957477e+02 8.10697740e+00 7.33125059e+01 6.52403640e-02],0.29303811754840287,0.13766398849863679,True,True
243294.0,20.0,[14.88392169 -1.15742088],[59.37251202  1.91440917  0.87012044  0.32410734],0.7455678713083417,0.40622945381074116,True,True
243294.0,42.0,[14.15534595 -1.08042092],[81.36974353  1.88653687  2.33788325  0.25067204],0.8437957713861236,0.38627129055370163,True,True
69068.0,32.0,[ 7.71256929 -1.12284225],[78.1971852   1.20463028  0.18864997  0.10777318],1.3061532582372153,0.4438771614382806,True,True
69068.0,48.0,[ 3.3643656 -0.7388236],[1.31050255e+03 5.95991426e+00 1.87967596e+02 5.20158549e-02],0.7126661813391342,0.2512703557754611,True,True
69068.0,37.0,[ 9.58979916 -1.20888997],[7.23849018e+02 4.38395156e+00 3.84243454e+01 1.39819842e-01],1.6547430050282304,0.49737528315264407,True,True
69068.0,50.0,[ 3.14955585 -0.70421267],[1.11817120e+02 1.30556729e+00 2.20644014e+00 3.27549226e-02],0.7046281256419016,0.2754818977343494,True,True
69068.0,40.0,[ 4.10983836 -0.81703329],[8.35883029e+02 5.36309472e+00 9.89673261e+01 6.71735996e-02],0.7626292535014886,0.27198772232530166,True,True
69068.0,15.0,[ 6.90255755 -1.04415223],[ 5.14705391e+02 -4.45078592e+00  3.62177583e+01  1.19588693e-01],1.0851420581739213,0.3895193009982792,True,True
541952.0,26.0,[ 4.38834981 -0.26491048],[ 2.64650363  1.82662543 -1.33168033  0.07964251],0.11310649706591329,0.07994175699091731,True,True
541952.0,47.0,[ 6.91341358 -0.52692708],[29.30226145  1.90493034  2.97744934  0.10277542],0.19825896477142196,0.1819767554406797,True,True
541952.0,36.0,[ 5.63548927 -0.45974867],[ 9.32862995  1.88158584 -0.20013808  0.10877964],0.1361530754258137,0.13999440212089145,True,True
541952.0,9.0,[ 3.63343369 -0.1494305 ],[ 0.19033597  0.57241743 -1.93474468  0.05631861],0.08025118520581502,0.06629404650347091,True,True
541952.0,1.0,[ 9.99617595 -0.76667647],[78.64962876  1.94994085  5.32923266  0.14372475],0.39465825434664453,0.30057180664281236,True,True
541952.0,19.0,[2.61490951 0.04532745],[ 0.09192267  0.16022596 -1.94809687  0.02921748],0.06872775025147136,0.06540303217563985,True,True
521308.0,21.0,[11.77564001 -0.86345501],[92.82295126 -1.99288299  5.28946353  0.17121759],0.525333132290105,0.34812470806182616,True,True
521308.0,50.0,[2.49561051 0.15086908],[ 3.4538055  -0.75160881 -0.03233509  0.02235095],0.0406782402780734,0.036538224833748606,True,True
81780.0,0.0,[ 4.42194517 -0.02188719],[4.08510921e+02 1.94191487e+00 2.41907554e+01 2.96640334e-02],0.14063571239085315,0.05559015548384117,True,True
81780.0,40.0,[ 7.44685907 -0.61201043],[17.60968875  1.77220982  0.29862126  0.13688245],0.21262182285855089,0.1516621240544044,True,True
81780.0,1.0,[ 5.05546612 -0.12716666],[3.17628261e+02 1.91140786e+00 2.09453269e+01 3.94893074e-02],0.16210575404617594,0.07050965966401367,True,True
81780.0,31.0,[ 6.50617876 -0.43669735],[22.33927227  1.8191428   2.35502953  0.087621  ],0.19837180847804017,0.1229090749818108,True,True
81780.0,23.0,[ 7.4115224  -0.55228759],[27.73109779  1.88645619  2.23601131  0.11007096],0.23951802522276952,0.15334505478469027,True,True
81780.0,16.0,[ 4.15906111 -0.29692058],[ 0.05801096  0.15541179 -1.98748234  0.07974232],0.11942831820066607,0.07641451053627442,True,True
81780.0,14.0,[ 8.6569745  -0.61850302],[76.63430316 -1.68724741  4.73867262  0.11091001],0.3685649545120237,0.17712483131261084,True,True
81780.0,33.0,[ 6.54958845 -0.43520178],[12.7908965   1.81178004  0.635646    0.10425498],0.1562444452980309,0.12435556462405546,True,True
410369.0,36.0,[ 4.51085971 -0.30667873],[ 4.87355917  1.81670526 -0.68148708  0.07733857],0.08729581282569397,0.07670891881901389,True,True
532779.0,45.0,[ 9.47226667 -0.79640853],[1.39414393e+02 1.93711284e+00 7.94325794e+00 1.05284162e-01],0.5381882273879335,0.3131510536110885,True,True
532779.0,36.0,[ 4.25151419 -0.32893992],[11.13609748  1.81462749  1.08515631  0.05835043],0.14712220749339877,0.13172015793945144,True,True
532779.0,13.0,[ 3.52157038 -0.31015359],[ 5.20486317  1.79579844 -0.67022056  0.06124147],0.13858785327756126,0.13473245323200347,True,True
532779.0,43.0,[ 3.0180191  -0.07021837],[ 0.1033147   0.25386319 -1.94736481  0.03556931],0.07979903885701749,0.06841823783039558,True,True
532779.0,11.0,[ 3.86155856 -0.27863385],[ 5.62009236  1.80242376 -0.22771403  0.06019983],0.12211975545566847,0.11739257650592563,True,True
532779.0,49.0,[ 7.92469871 -0.66762873],[ 1.13548971e+02 -1.89541915e+00  7.90728127e+00  8.41492080e-02],0.40543542618935047,0.2441865154273487,True,True
532779.0,31.0,[ 6.02627006 -0.5806312 ],[31.26173098  1.8958191   2.54862458  0.08895518],0.25220057325276973,0.23501272383797775,True,True
533613.0,8.0,[2.63866815 0.26645244],[ 1.16329254 -0.00349203  1.07541363  0.01772226],0.0465102248624258,0.035442477447286395,True,True
533613.0,17.0,[ 6.87453908 -0.52769201],[37.97506484  1.92469034  4.25112265  0.09540971],0.21169526635311894,0.20018099183794552,True,True
533613.0,6.0,[ 5.00507334 -0.26970607],[ 4.11338803  1.78417245 -0.72513857  0.07951123],0.10726557819921656,0.10795411757649187,True,True
533613.0,12.0,[ 4.37110146 -0.27866322],[ 5.03837123  1.87256479 -0.41435759  0.07079446],0.10415157629084755,0.10481114806812089,True,True
533613.0,32.0,[3.14287712 0.08507506],[ 0.1934542   0.21634418 -1.89270285  0.03198838],0.06207387338595173,0.060047655208925674,True,True
533613.0,42.0,[ 5.44419332 -0.30329147],[8.95500182 1.84106961 0.82003481 0.07757435],0.13535236257845176,0.12459914468418898,True,True
642645.0,2.0,[ 6.39539226 -0.67969469],[ 6.23587755  1.05799913 -1.41506144  0.15282572],0.16463306009267625,0.1117969032712714,True,True
642645.0,26.0,[ 8.16499268 -0.64802309],[25.55778479 -1.85113855  1.1676746   0.14073759],0.2651728963100425,0.144046532041807,True,True
642645.0,25.0,[ 7.0648627 -0.7081494],[13.24842228 -1.88848799 -0.67428068  0.17592018],0.1607285130461387,0.14578411350087186,True,True
642645.0,4.0,[ 5.99442177 -0.71461083],[ 6.46320996 -1.35464875 -1.45081608  0.16582584],0.1843429919647265,0.0911889107958583,True,True
205976.0,41.0,[ 9.16983967 -0.61982636],[100.74721003  -1.71453478   6.11078725   0.11920248],0.3610959320423627,0.17130281415814777,True,True
205976.0,37.0,[ 3.66041079 -0.30679162],[ 3.13743168  0.84896349 -1.34628705  0.06343187],0.11061680207859073,0.08194056221200821,True,True
205976.0,34.0,[ 5.70224235 -0.5516992 ],[11.69179325  1.66740981 -0.28500178  0.11202096],0.14954655895893937,0.12104325791235347,True,True
526610.0,23.0,[ 4.19988156 -0.01907815],[1.05470560e+05 8.57260472e+00 2.30000038e+05 1.79064360e-02],0.18051402101544128,0.08905127268390368,True,True
526610.0,7.0,[ 5.01761442 -0.06048478],[2.02172936e+05 8.50173057e+00 3.02179077e+05 2.07992206e-02],0.23818610548931612,0.07674945529814325,True,True
526610.0,20.0,[ 4.81812381 -0.05004696],[1.52317543e+05 8.35767389e+00 2.49417878e+05 2.07007448e-02],0.22211270493415597,0.07143747631254294,True,True
526610.0,15.0,[4.04799897 0.04581174],[4.10056903e+04 7.84917978e+00 1.60017402e+05 1.88878146e-02],0.16040209437869535,0.0799147259992572,True,True
526610.0,5.0,[ 5.46843987 -0.123547  ],[2.27254015e+05 8.39269908e+00 2.31527145e+05 1.81086931e-02],0.30375989526120967,0.08340965880857575,True,True
680003.0,45.0,[ 5.86154845 -0.37816951],[61.29217879  1.81603101  7.69212108  0.06211711],0.19658749235624515,0.13103640127543892,True,True
680003.0,27.0,[ 7.71268897 -0.58933097],[1.86643829e+02 1.85039468e+00 1.09971795e+01 7.90988220e-02],0.36479757438969224,0.19781435946379128,True,True
680003.0,32.0,[10.2099287  -0.79485843],[1.79068594e+02 1.88927156e+00 8.91086072e+00 1.14484131e-01],0.5762466503152271,0.28332964658789844,True,True
680003.0,13.0,[12.51709722 -0.89140267],[ 4.79370461e+02 -1.90857249e+00  1.37598066e+01  1.20995588e-01],0.8878121604684284,0.3142363768022997,True,True
685380.0,40.0,[ 2.59084321 -0.04931136],[1.24379576e+04 1.74908650e+01 1.63034225e+04 3.72547038e-02],0.1346217033508756,0.09316599644371315,True,True
685380.0,48.0,[ 3.7263288  -0.31810175],[1.67820953e+02 7.04428062e+00 5.57858012e+01 9.79093584e-02],0.17271972296045576,0.06495392695177667,True,True
685380.0,27.0,[ 3.46730452 -0.18253908],[9.86009103e+01 7.27393293e+00 4.84119859e+01 7.00050009e-02],0.10827233700978654,0.048449136274678194,True,True
685380.0,49.0,[10.69728398 -0.96120906],[29.4366547  -1.94887481 -0.05341291  0.26026786],0.28756162752256986,0.3283664660642331,True,True
685380.0,13.0,[ 3.49219194 -0.17486992],[1.73269525e+02 8.20559216e+00 9.79249698e+01 7.00915501e-02],0.11595499093728932,0.04492623527760822,True,True
426139.0,23.0,[ 7.14424441 -0.49542776],[1.29528734e+03 4.43437869e+00 3.41951884e+02 2.30046954e-02],0.46182511627762274,0.18937895909154343,True,True
426139.0,31.0,[ 5.38892213 -0.36302495],[6.86872386e+02 1.91259056e+00 2.05816706e+01 3.60508144e-02],0.3033073047159214,0.14825006367877647,True,True
426139.0,38.0,[ 6.36209292 -0.43775932],[4.57700953e+02 1.90854837e+00 1.85114619e+01 5.40745707e-02],0.30872727399072625,0.1707944828351377,True,True
426139.0,18.0,[ 5.68817068 -0.35654   ],[1.15812219e+03 4.71217573e+00 4.74131294e+02 2.09163432e-02],0.30071043581858786,0.15411123869880344,True,True
426139.0,25.0,[ 8.4536493  -0.56136837],[5.33159386e+02 3.50583277e+00 1.02474657e+02 4.92463330e-02],0.5174395087161556,0.21602111356307815,True,True
426139.0,1.0,[ 8.38057911 -0.56732478],[6.42768097e+02 3.69507436e+00 1.27020764e+02 4.38032150e-02],0.5324951820996391,0.2113996195148709,True,True
426139.0,29.0,[11.45237075 -0.77661568],[8.16119897e+02 3.41870692e+00 9.36699459e+01 6.01283398e-02],0.893941740598784,0.3089599651477837,True,True
520138.0,40.0,[ 5.18990141 -0.40558305],[19.43449292  1.83499687  2.35858784  0.07082934],0.16726523491941292,0.1607230657641045,True,True
520138.0,43.0,[ 4.39652013 -0.24253506],[8.68827233 1.84434122 1.32919185 0.0553185 ],0.12678064710667936,0.11161864575705045,True,True
520138.0,33.0,[ 8.74267537 -0.76310583],[88.98772026  1.89855171  5.54693139  0.10965159],0.43817062146083774,0.29161038830457225,True,True
520138.0,13.0,[ 4.66216546 -0.31383897],[8.94124247 1.88070642 0.72364027 0.06891807],0.13273527575186464,0.13083697875918096,True,True
520138.0,39.0,[ 8.22326324 -0.69987556],[ 1.09608379e+02 -1.89103751e+00  7.36753553e+00  9.31134698e-02],0.40328111970037295,0.2698411859750325,True,True
520138.0,15.0,[ 6.46516452 -0.586317  ],[34.71514387  1.84711186  2.79820281  0.09229363],0.24764098092983247,0.21255821337585554,True,True
520138.0,7.0,[ 4.26054405 -0.31339541],[ 4.43124709  1.77865563 -0.87531525  0.07622992],0.11395464884859946,0.1148063037776515,True,True
456913.0,4.0,[ 3.19189878 -0.09064836],[5.60559508e+01 6.27804056e+00 4.78468803e+01 4.54782584e-02],0.07739145118328561,0.08139337251049264,True,True
456913.0,36.0,[ 7.39029945 -0.69599931],[26.57137009 -1.77171012  0.88982949  0.13067437],0.278922023348572,0.14485753787985808,True,True
456913.0,18.0,[ 2.02962386 -0.25381779],[ 0.03033844  0.08049715 -1.99396477  0.04700634],0.14090212268126207,0.0715847854406579,True,True
456913.0,5.0,[ 3.34747307 -0.195727  ],[31.40646699  4.70018419 13.17637453  0.05770085],0.09434424094238374,0.08608355580550127,True,True
509836.0,19.0,[ 8.50081149 -0.66388223],[64.55950184 -1.62526689  3.49027868  0.12076898],0.34596510758121934,0.1842587068449468,True,True
509836.0,50.0,[10.99224278 -0.841447  ],[118.31693888  -1.70039921   4.75146022   0.14998856],0.5939147975953732,0.22847240124585158,True,True
509836.0,29.0,[ 6.31198522 -0.50855626],[24.50110159  1.46684205  1.23810571  0.09611137],0.2015393393786942,0.1469452553961745,True,True
509836.0,31.0,[ 5.69920046 -0.33374172],[2.05298049e+02 1.73027515e+00 1.15869905e+01 6.16194487e-02],0.1882771980757187,0.0987599515943496,True,True
509836.0,34.0,[ 4.82193508 -0.34554534],[10.97963436  1.21744735  0.02645179  0.07238027],0.13666323484750978,0.10914007944466246,True,True
608450.0,5.0,[2.5269878  0.10747144],[ 0.18749209  0.20388279 -1.8988555   0.02542656],0.049163709314726856,0.040352791600919966,True,True
608450.0,44.0,[2.34731955 0.17335224],[ 0.0798445   0.12258904 -1.95273749  0.02275763],0.05115278165373777,0.041960299093841996,True,True
608450.0,9.0,[ 6.81627339 -0.49975205],[22.23011754  1.92451534  2.10088758  0.10548139],0.1798163679746056,0.15953045019028875,True,True
608450.0,26.0,[ 4.64017795 -0.24294755],[ 3.66108177  1.81183978 -0.78016324  0.07241844],0.08509010914236577,0.07779594186081366,True,True
608450.0,28.0,[15.30962572 -1.06189055],[150.21684079   1.97740843   5.80065487   0.22193626],0.9033658718387861,0.4315360146173485,True,True
608450.0,7.0,[16.30532514 -1.11007779],[153.06571971   1.97934526   5.46845121   0.24506606],0.9755612292476052,0.47563067272181436,True,True
477478.0,19.0,[ 7.09294747 -0.45827985],[5.82411489e+02 1.90427579e+00 1.89462549e+01 6.11259257e-02],0.36057866629689456,0.16279530819959673,True,True
477478.0,39.0,[ 4.43238563 -0.36160682],[1.72303953e+02 1.73312786e+00 1.09438814e+01 4.42624070e-02],0.1803844933813026,0.14626888278865746,True,True
477478.0,11.0,[ 5.03070841 -0.2041147 ],[9.42084629e+02 1.92889171e+00 2.32219089e+01 3.60635800e-02],0.21844379473421605,0.10126916294851955,True,True
477478.0,3.0,[ 5.83676427 -0.35726707],[7.29392618e+02 1.90327375e+00 2.04370165e+01 4.61233681e-02],0.28832790254197266,0.1341520275417282,True,True
477478.0,35.0,[10.91112701 -0.74549995],[3.69146458e+02 2.89864451e+00 3.87088258e+01 7.55254538e-02],0.8117982011668381,0.2652522529246636,True,True
477478.0,25.0,[ 4.86109074 -0.30209888],[4.23051337e+02 1.85347921e+00 1.76026397e+01 4.26515152e-02],0.1962344501006335,0.11788388497530791,True,True
477478.0,10.0,[ 8.24442921 -0.64948807],[ 6.60223194e+02 -1.88289288e+00  1.70338326e+01  6.85180063e-02],0.5278730574056891,0.2272054219258936,True,True
477478.0,43.0,[ 9.95668006 -0.68338476],[ 3.86632763e+02 -3.09459790e+00  4.99819432e+01  6.43678184e-02],0.7091876643627695,0.23924544494601685,True,True
734018.0,11.0,[ 8.37290643 -0.52565436],[4.65891133e+02 1.85706893e+00 1.58346361e+01 8.14570209e-02],0.4260208923525018,0.1671301776695623,True,True
734018.0,49.0,[ 4.3135099  -0.18590674],[9.11571823e+01 1.58539889e+00 7.94847516e+00 4.66421698e-02],0.138552546449213,0.09553590384210917,True,True
734018.0,41.0,[ 3.52703265 -0.11821488],[5.89282838e+02 9.39376835e+00 5.27873168e+02 5.81387375e-02],0.1022336931039517,0.10078452528664548,True,True
734018.0,35.0,[ 7.5151277  -0.49996845],[35.57856184  1.70770133  3.13930932  0.10172877],0.2610057885965441,0.1526281473647423,True,True
69081.0,12.0,[ 6.06745646 -0.61260036],[14.01534509  1.89881227 -0.16536593  0.13118085],0.14000051160964505,0.15731498619979883,True,True
69081.0,48.0,[ 7.09124544 -0.64904737],[15.03063888  1.92415002 -0.14701255  0.15595189],0.15449263507478112,0.18258689975634154,True,True
69081.0,45.0,[ 4.1021106  -0.34406978],[ 3.50192917 -1.85412136 -1.34160087  0.08721067],0.12315534376618513,0.06330599712449528,True,True
69081.0,20.0,[ 4.36140418 -0.38786624],[ 6.26787315  1.86470658 -0.66530598  0.08536235],0.08656381280273812,0.08457092667415485,True,True
69081.0,49.0,[ 7.42887816 -0.71315675],[15.96704271 -1.89702464 -0.3221385   0.17312511],0.1662463727478233,0.18653532921652755,True,True
69081.0,0.0,[11.31673859 -0.98831946],[37.59424156 -1.90828237  0.41989476  0.25225932],0.38273114304285055,0.27519692553324443,True,True
207644.0,26.0,[16.97596066 -1.11838357],[82.39774653  1.94694124  2.32309476  0.32278405],0.832226829395718,0.4306859231271465,True,True
207644.0,38.0,[-14.73905806   0.95854363],[-1483.09619861     1.94653194    24.28497004     0.        ],0.21220440106154878,0.11139824537192852,True,True
207644.0,46.0,[2.88942355 0.22067362],[1.20435755 0.39145544 1.02129038 0.01883745],0.09190582919072102,0.09818928869557662,True,True
675557.0,26.0,[10.88718248 -0.76838072],[5.17874952e+02 1.86476017e+00 1.41408074e+01 1.01467231e-01],0.7477565135563016,0.22017589760092945,True,True
675557.0,39.0,[10.40161191 -0.74358577],[4.68055542e+02 1.85136577e+00 1.35908241e+01 9.85615462e-02],0.6898407970724066,0.21293223164843494,True,True
675557.0,2.0,[ 8.71719904 -0.71293606],[ 1.24707376e+02 -1.78999449e+00  6.73508457e+00  9.74138612e-02],0.5039307393200133,0.24908938633510164,True,True
675557.0,43.0,[ 8.58555999 -0.58165834],[2.00420915e+02 1.81022648e+00 1.06220155e+01 9.36165711e-02],0.39181778780860677,0.16871972577556765,True,True
675557.0,34.0,[ 7.00234712 -0.4679233 ],[4.08351847e+02 1.82902734e+00 1.50135236e+01 6.47374322e-02],0.3467949012741282,0.13140473649369555,True,True
675557.0,37.0,[ 5.25593875 -0.24187981],[7.12355454e+01 1.67435606e+00 8.19965130e+00 5.43382365e-02],0.14545985405123577,0.08742748918523642,True,True
675557.0,12.0,[ 8.06703915 -0.61092703],[1.02331709e+02 1.81999184e+00 7.21620130e+00 9.29608540e-02],0.374619412396847,0.20039492751597549,True,True
230317.0,36.0,[ 5.13614161 -0.59411981],[12.52554451  1.12143425 -0.73792706  0.09842561],0.24256657330127832,0.1405172772908331,True,True
230317.0,28.0,[ 4.55576941 -0.55558331],[ 9.67997182  1.05164111 -0.9413961   0.09045923],0.21065763099132379,0.13469240662589857,True,True
230317.0,44.0,[ 7.90041504 -0.78805594],[26.555148    1.74206097  0.34948548  0.15480254],0.32940243087627397,0.16782524302794283,True,True
230317.0,31.0,[ 5.46705765 -0.64021857],[21.04643808  1.21958732 -0.18046807  0.09495642],0.3190792229904877,0.15763844771907776,True,True
230317.0,21.0,[ 4.56262779 -0.50080482],[19.71157753  1.19296078  0.11445974  0.07510455],0.20796685563754597,0.11804058443737496,True,True
230317.0,35.0,[ 4.04629266 -0.42996877],[ 6.09917774  0.90302989 -1.16766247  0.07684686],0.16325740940116684,0.09726053177902208,True,True
323579.0,43.0,[ 4.42418404 -0.29413352],[ 6.70766768  1.58092342 -0.01833446  0.06416823],0.1081571832914338,0.08919953268810109,True,True
323579.0,36.0,[ 3.95186975 -0.31508174],[ 4.12853471  1.22102128 -0.99552465  0.06481186],0.11728470825989792,0.10206509757935414,True,True
323579.0,30.0,[ 2.93386492 -0.11578725],[32.01007116  5.85674635 18.61947718  0.04833883],0.09405676170341071,0.09161385033735979,True,True
323579.0,24.0,[ 5.93489378 -0.55223929],[30.21980848  1.67979171  2.02447965  0.08282875],0.26488671271131253,0.1738823958052507,True,True
323579.0,13.0,[ 4.77075627 -0.52128394],[13.6387872   1.60671798  0.04481571  0.08218849],0.23335008928878512,0.18903695512244492,True,True
323579.0,21.0,[ 3.88465278 -0.45063088],[ 7.96475191  1.52388482 -0.63934193  0.07204046],0.19996666288471554,0.17134567632502246,True,True
461043.0,31.0,[2.56476465 0.08887292],[ 0.02334235  0.07666017 -1.98654169  0.02634745],0.04354756364808917,0.04694466893054959,True,True
461043.0,24.0,[ 9.48896762 -0.73855905],[ 1.23575286e+02 -1.92370661e+00  7.88633966e+00  1.12295128e-01],0.4592759454837944,0.26103893876943834,True,True
461043.0,14.0,[ 4.37557317 -0.23910384],[ 3.96352319  1.8527581  -0.647132    0.06750659],0.0795469507567406,0.06961853956798421,True,True
461043.0,7.0,[ 9.90435301 -0.77177721],[51.55835636  1.92464409  3.03616573  0.16101035],0.3694729857243181,0.26158556998570676,True,True
394403.0,15.0,[ 1.00003397 -1.21358059],[180.75048591  -1.86638176   4.13256624   0.33158757],3.3160084691154808,0.45538957805092556,True,True
394403.0,40.0,[ 5.26778494 -0.49880964],[14.7889442   1.77365212  0.51254044  0.08875706],0.17974843174314015,0.13400155458152418,True,True
394403.0,48.0,[17.56531367 -1.17526999],[225.64409941   1.77562561   5.31578235   0.23509692],1.47989493473619,0.40984333200850087,True,True
394403.0,31.0,[25.37819537 -1.39755445],[258.90623077   1.87530899   4.99014671   0.38499158],2.209520487150976,0.5117744369470135,True,True
394403.0,47.0,[ 1.00003395 -1.21346428],[166.58289786  -1.86323601   3.99804535   0.31518368],2.9992979680974017,0.4161760019271015,True,True
