galaxy_id	los	IOB1	IOB2	IOB3	IOB4	IOB5	IOB6	IOB7	IOB8	A_1000A	A_1047A	A_1096A	A_1148A	A_1203A	A_1260A	A_1320A	A_1382A	A_1448A	A_1516A	A_1588A	A_1663A	A_1742A	A_1825A	A_1911A	A_2002A	A_2097A	A_2196A	A_2300A	A_2409A	A_2523A	A_2643A	A_2768A	A_2899A	A_3036A	A_3180A	A_3331A	A_3489A	A_3654A	A_3827A	A_4008A	A_4198A	A_4397A	A_4605A	A_4824A	A_5052A	A_5291A	A_5542A	A_5805A	A_6080A	A_6368A	A_6669A	A_6985A	A_7316A	A_7663A	A_8026A	A_8406A	A_8804A	A_9221A	A_9658A	galaxy_id	logMstar [Msun]	logMgas [Msun]	SFR [Msun/yr]	SFR_compact [Msun/yr]	Zgas [mass fraction]	Rstar [kpc]	Rgas [kpc]	logMdust [Msun]	Sigma_SFR [Msun/yr/kpc^2]	sSFR [1/yr]
703587.000000	50.000000	-0.012849	0.005474	0.014753	-0.002275	0.002407	-0.004382	0.000330	-0.001397	2.289289	2.309503	2.205638	2.133102	2.055046	2.004307	1.931777	1.849771	1.795220	1.722078	1.675596	1.660566	1.625347	1.597298	1.598495	1.653280	1.669570	1.663997	1.566801	1.489749	1.388661	1.152392	1.099688	0.966394	0.892856	0.825843	0.739762	0.681152	0.625891	0.617423	0.554203	0.524256	0.496298	0.459017	0.432278	0.407054	0.387856	0.369112	0.352015	0.336488	0.317151	0.304675	0.292928	0.280724	0.272359	0.263624	0.258439	0.254837	0.248211	0.243435	703587.000000	9.335882	9.776209	0.139897	0.137346	0.021133	1.375377	56.800556	6.230702	0.023540	0.014985
516949.000000	42.000000	0.028994	0.004796	-0.002876	-0.004774	0.008816	-0.007051	-0.000391	-0.001818	2.600907	2.536384	2.339841	2.187911	2.039381	1.994050	1.870119	1.761957	1.691857	1.576660	1.527637	1.518645	1.465947	1.456797	1.451879	1.561195	1.625074	1.639680	1.494817	1.368818	1.241605	1.022519	0.966602	0.840302	0.772816	0.704073	0.621893	0.564768	0.506567	0.504989	0.428825	0.394683	0.360499	0.321492	0.293729	0.270239	0.249857	0.230881	0.213007	0.198934	0.183134	0.171326	0.163232	0.154314	0.146647	0.143980	0.140942	0.142352	0.133835	0.133030	516949.000000	10.276107	10.877461	0.973470	0.705825	0.021258	5.789008	72.268059	7.902156	0.009246	0.094731
153494.000000	15.000000	0.062558	-0.109549	0.039872	0.014242	0.019294	-0.008653	-0.001234	-0.001088	0.281351	0.292491	0.276773	0.264330	0.247806	0.249147	0.242834	0.230913	0.224079	0.211107	0.204484	0.199637	0.190968	0.185637	0.180988	0.188653	0.179284	0.170529	0.148868	0.144183	0.130644	0.075697	0.069474	0.054192	0.048614	0.044601	0.039518	0.036372	0.033856	0.031122	0.031115	0.029092	0.027853	0.026506	0.025069	0.023005	0.022171	0.021027	0.019883	0.018757	0.017507	0.016524	0.015605	0.014666	0.013805	0.013094	0.012372	0.012035	0.011488	0.010967	153494.000000	11.882062	12.858948	0.565547	0.306179	0.010435	22.920233	543.982849	7.203707	0.000343	0.047597
392418.000000	17.000000	-0.024641	0.000176	-0.002412	0.001441	0.000916	-0.002348	0.000586	-0.001414	1.377723	1.372250	1.286744	1.218181	1.126932	1.117434	1.082535	1.025463	0.990196	0.934218	0.902681	0.891971	0.869217	0.866240	0.878905	0.951783	1.022506	1.043356	0.951875	0.846932	0.761214	0.678590	0.637202	0.594800	0.564317	0.532608	0.496215	0.464424	0.437036	0.402178	0.378041	0.356647	0.339198	0.321866	0.303912	0.281267	0.268897	0.253158	0.240004	0.227446	0.212240	0.202161	0.193710	0.185063	0.176854	0.172121	0.168525	0.166309	0.162040	0.156885	392418.000000	10.548647	11.217483	2.189879	0.506641	0.019678	7.823767	149.507492	8.158513	0.011388	0.207598
616310.000000	12.000000	0.032978	0.031520	0.014354	-0.007077	0.005836	-0.009448	-0.000298	-0.001881	1.942300	1.920707	1.839426	1.778896	1.736784	1.672656	1.606960	1.544837	1.500138	1.443580	1.400346	1.379841	1.345439	1.329420	1.333005	1.387816	1.410862	1.407117	1.316748	1.239018	1.146472	0.944934	0.895492	0.775424	0.707027	0.641116	0.559533	0.502761	0.446143	0.448545	0.374009	0.345702	0.313041	0.275178	0.247946	0.226458	0.206573	0.188636	0.172591	0.158459	0.143827	0.133835	0.124729	0.116437	0.110401	0.104655	0.100421	0.098273	0.093090	0.089972	616310.000000	9.179188	9.582564	0.096421	0.072501	0.011536	2.852473	13.865090	6.703392	0.003772	0.010504
380113.000000	2.000000	0.035497	-0.113024	0.022031	0.028593	-0.002315	-0.007366	0.000423	-0.000936	0.156289	0.160362	0.159758	0.163139	0.120001	0.153475	0.169426	0.171000	0.170334	0.163281	0.157407	0.147915	0.135004	0.129748	0.126244	0.130655	0.121749	0.113506	0.096658	0.086152	0.078183	0.052575	0.048276	0.042533	0.039906	0.037201	0.034504	0.032068	0.029439	0.028726	0.026676	0.024560	0.022903	0.021494	0.020125	0.018771	0.017616	0.016617	0.015319	0.014786	0.013952	0.013180	0.012477	0.011959	0.011421	0.010839	0.010410	0.009863	0.009389	0.009006	380113.000000	11.240241	11.049814	0.014515	0.001887	0.017309	13.431412	306.662842	7.289506	0.000026	0.001291
507239.000000	24.000000	-0.022501	0.012479	-0.007712	-0.000391	-0.001211	-0.002862	0.000648	-0.001536	0.836295	0.841763	0.786145	0.745014	0.660161	0.694021	0.678407	0.639416	0.622988	0.573553	0.565658	0.569713	0.555166	0.557549	0.559510	0.614389	0.656760	0.673589	0.617821	0.551163	0.507952	0.460460	0.436866	0.407464	0.389877	0.365006	0.337465	0.313390	0.290108	0.279102	0.251503	0.235511	0.220594	0.204403	0.190820	0.175360	0.166107	0.153536	0.143842	0.136490	0.126162	0.119597	0.114867	0.110394	0.106396	0.106429	0.106259	0.109786	0.106623	0.107112	507239.000000	10.105471	10.816974	1.380915	0.539672	0.019233	4.940245	96.228111	7.624694	0.018010	0.136650
688112.000000	49.000000	-0.031580	-0.006277	-0.003861	-0.002066	0.005180	-0.000700	0.000575	-0.001300	1.089632	1.043821	0.975628	0.926273	0.901423	0.834863	0.796085	0.759499	0.730610	0.702607	0.674290	0.656550	0.648384	0.649322	0.670319	0.715365	0.764790	0.770200	0.707544	0.631806	0.572283	0.519699	0.487273	0.459209	0.438318	0.416170	0.392454	0.369693	0.350735	0.330708	0.318137	0.302446	0.288135	0.273530	0.259328	0.242303	0.230097	0.217008	0.204892	0.193782	0.181573	0.171284	0.162746	0.154578	0.146652	0.141103	0.135548	0.130745	0.125587	0.119427	688112.000000	9.098956	10.158653	0.145367	0.069794	0.011049	3.461464	27.818165	6.742129	0.003862	0.015976
223556.000000	40.000000	-0.009552	-0.004071	0.008576	0.002895	0.007416	-0.003638	0.000263	-0.001418	3.503370	3.348792	3.183540	3.038603	2.886560	2.769282	2.645235	2.552461	2.463289	2.375896	2.290324	2.218923	2.159209	2.129346	2.161943	2.272354	2.360469	2.353910	2.156878	1.978755	1.806827	1.490680	1.417184	1.235455	1.149279	1.060862	0.959735	0.888985	0.820933	0.822399	0.742896	0.700485	0.660408	0.615978	0.580314	0.546090	0.519767	0.493209	0.470222	0.449253	0.423304	0.405400	0.389022	0.371307	0.354973	0.340912	0.330701	0.322225	0.310009	0.299876	223556.000000	9.912697	8.640955	0.178215	0.147218	0.037545	1.786360	1.885506	7.663642	0.017777	0.017978
695053.000000	16.000000	0.036700	-0.031011	-0.023158	-0.005462	0.009312	-0.005751	-0.000775	-0.001814	0.896516	0.829130	0.760090	0.699067	0.665302	0.603974	0.550229	0.512359	0.482294	0.450144	0.425344	0.405159	0.387137	0.380049	0.388729	0.425526	0.472222	0.479171	0.420560	0.352312	0.297599	0.253018	0.231555	0.210796	0.196337	0.180121	0.166095	0.152513	0.140680	0.126584	0.115906	0.106986	0.098723	0.090816	0.083529	0.075687	0.070512	0.064770	0.059303	0.054538	0.049967	0.046974	0.044129	0.041743	0.040118	0.039809	0.039363	0.038405	0.037646	0.036860	695053.000000	9.372060	9.936622	0.141365	0.031908	0.019135	2.814331	41.441666	6.939809	0.005681	0.015084
540525.000000	1.000000	-0.043565	0.004104	0.004073	-0.001987	0.001596	-0.000576	0.000858	-0.001220	2.912430	2.881523	2.791720	2.719366	2.591386	2.582212	2.528559	2.462620	2.417986	2.349432	2.300809	2.276040	2.244835	2.241553	2.262107	2.353991	2.426990	2.443864	2.321009	2.189423	2.071085	1.886289	1.827505	1.698559	1.627861	1.548397	1.453346	1.374923	1.301165	1.316613	1.221487	1.175093	1.119339	1.050111	1.000191	0.958120	0.917364	0.877788	0.844456	0.813200	0.777628	0.749170	0.721917	0.694685	0.670148	0.646285	0.624753	0.610316	0.588848	0.571496	540525.000000	10.446643	10.821285	2.905305	1.096194	0.021951	11.171186	80.955254	8.114558	0.007410	0.278109
659616.000000	27.000000	0.026975	0.012330	-0.017860	-0.005455	-0.004718	-0.007985	-0.000198	-0.001993	0.572374	0.563067	0.519975	0.486876	0.446578	0.435522	0.413746	0.388736	0.371793	0.347284	0.333261	0.324726	0.313251	0.310642	0.317436	0.347755	0.384510	0.393629	0.351604	0.299595	0.259967	0.231037	0.214329	0.199181	0.187645	0.175844	0.161096	0.148321	0.135869	0.122703	0.108155	0.098807	0.090304	0.082196	0.073941	0.065751	0.059612	0.052154	0.045679	0.040819	0.035864	0.032415	0.030087	0.028625	0.028295	0.029196	0.029993	0.030655	0.030189	0.029751	659616.000000	9.346643	10.233778	0.523207	0.119193	0.011970	2.537880	35.232273	7.001197	0.025857	0.055978
417556.000000	49.000000	0.004781	-0.017787	-0.010259	-0.007930	0.006588	-0.003636	-0.000197	-0.001541	2.566524	2.396901	2.227813	2.068382	2.001329	1.834788	1.679473	1.579478	1.498356	1.411949	1.351229	1.307204	1.260180	1.244918	1.269157	1.362039	1.459151	1.474497	1.335156	1.180515	1.039807	0.894430	0.833381	0.761935	0.712660	0.661949	0.606331	0.562716	0.520537	0.490146	0.450619	0.422207	0.395505	0.366516	0.340440	0.312445	0.290357	0.268635	0.250244	0.232764	0.213886	0.199485	0.188094	0.176702	0.167302	0.160954	0.154840	0.149816	0.144210	0.138414	417556.000000	10.159014	10.785932	1.184366	0.602233	0.022283	2.913233	107.564270	7.329609	0.044421	0.116583
683935.000000	33.000000	-0.048689	-0.028849	-0.003467	0.005016	-0.003919	0.000389	0.000850	-0.001093	0.306207	0.292373	0.268355	0.249654	0.222995	0.219547	0.208382	0.195203	0.185814	0.170460	0.162267	0.156198	0.149174	0.146511	0.149094	0.166843	0.189714	0.195686	0.170403	0.136725	0.115955	0.111838	0.102854	0.106491	0.107313	0.105411	0.106666	0.104353	0.103859	0.086466	0.093321	0.091006	0.090080	0.092619	0.091443	0.085660	0.083934	0.080541	0.078345	0.075972	0.072152	0.068627	0.067809	0.065456	0.064154	0.063857	0.063977	0.063457	0.064117	0.061800	683935.000000	9.412807	10.066822	0.294489	0.041596	0.012180	3.290785	20.027943	7.076670	0.008656	0.031286
470366.000000	44.000000	-0.012576	-0.001270	-0.010249	0.003361	-0.003210	-0.003783	0.000446	-0.001580	0.771875	0.760449	0.704563	0.662244	0.598168	0.597013	0.573663	0.541327	0.520334	0.483651	0.466011	0.453867	0.440919	0.438999	0.447995	0.496874	0.547732	0.564311	0.501018	0.423919	0.370893	0.334842	0.308457	0.293985	0.282044	0.264826	0.249752	0.233282	0.218382	0.201246	0.189293	0.176964	0.166308	0.155609	0.143649	0.131177	0.121871	0.111809	0.103032	0.095577	0.086946	0.081372	0.076896	0.072787	0.069941	0.069630	0.069126	0.069671	0.068621	0.067017	470366.000000	9.183949	9.535942	0.190708	0.056263	0.018913	2.065249	11.435080	6.866350	0.014232	0.020765
194461.000000	35.000000	0.053180	-0.088153	-0.024584	0.015805	-0.030751	-0.011182	-0.000170	-0.001707	0.009662	0.009287	0.008811	0.008090	0.006766	0.007108	0.006652	0.006373	0.006060	0.005591	0.005348	0.004950	0.004275	0.004024	0.003858	0.004037	0.004163	0.004045	0.003426	0.002837	0.002426	0.001978	0.001786	0.001647	0.001576	0.001451	0.001327	0.001243	0.001154	0.001097	0.000984	0.000932	0.000846	0.000803	0.000738	0.000692	0.000648	0.000618	0.000576	0.000550	0.000532	0.000497	0.000473	0.000445	0.000429	0.000397	0.000391	0.000382	0.000359	0.000338	194461.000000	11.681296	12.123465	0.005093	0.000000	0.008399	18.728933	481.283691	6.783581	0.000005	0.000436
524407.000000	35.000000	-0.030217	-0.001544	-0.003312	0.003088	-0.000852	-0.001924	0.000699	-0.001379	0.770043	0.769577	0.718961	0.679234	0.609960	0.629700	0.604917	0.573010	0.554341	0.516102	0.502631	0.498304	0.485295	0.484364	0.491271	0.537164	0.579725	0.594080	0.539645	0.471608	0.424928	0.386721	0.360808	0.343162	0.328783	0.310720	0.292304	0.274720	0.257318	0.237038	0.225655	0.214178	0.203260	0.196136	0.188357	0.173359	0.165154	0.156226	0.149132	0.141383	0.132540	0.126504	0.121438	0.116673	0.112151	0.109919	0.108375	0.106900	0.104758	0.101790	524407.000000	10.017891	10.880146	1.028311	0.338444	0.014422	6.054048	88.410286	7.535574	0.008931	0.102647
277921.000000	36.000000	0.001340	0.001077	0.007768	-0.002656	0.013967	-0.003914	0.000011	-0.001492	1.471998	1.406249	1.340940	1.278207	1.263036	1.164906	1.104129	1.058615	1.021401	0.993258	0.955650	0.926744	0.913270	0.902963	0.922589	0.961522	0.991939	0.982457	0.912175	0.849925	0.779536	0.639563	0.607816	0.523139	0.480210	0.437658	0.391114	0.358992	0.328363	0.329135	0.290058	0.273000	0.255565	0.234194	0.219829	0.206819	0.193530	0.181728	0.171727	0.161378	0.151535	0.143164	0.134644	0.127033	0.119988	0.113521	0.107876	0.102248	0.096579	0.091756	277921.000000	11.492788	12.052574	4.202624	0.135095	0.011927	16.197544	373.852264	8.495418	0.005099	0.365675
490176.000000	26.000000	-0.021341	-0.001565	-0.002105	-0.000656	0.004542	-0.002147	0.000466	-0.001406	2.074134	2.003966	1.894737	1.796860	1.691851	1.632875	1.556494	1.488957	1.432747	1.369293	1.321543	1.286965	1.259264	1.252238	1.285340	1.374497	1.465748	1.483876	1.365415	1.222984	1.104456	0.976618	0.921034	0.848488	0.799155	0.748901	0.695952	0.650774	0.605202	0.582986	0.534302	0.503390	0.475421	0.444504	0.418660	0.391453	0.372867	0.350205	0.333362	0.316079	0.296115	0.282843	0.269733	0.256535	0.245793	0.236547	0.228832	0.220703	0.213481	0.205457	490176.000000	10.856004	11.030314	4.764854	1.233519	0.021117	14.618916	81.670555	8.364200	0.007097	0.438914
432267.000000	15.000000	-0.051905	-0.022286	-0.024140	-0.010039	-0.001600	0.002420	0.000886	-0.001145	0.089836	0.081935	0.073234	0.067008	0.066560	0.057190	0.051228	0.047511	0.044426	0.041653	0.039501	0.037969	0.036867	0.036783	0.038463	0.042839	0.051037	0.053873	0.049920	0.039940	0.034136	0.042393	0.038877	0.042414	0.041234	0.040947	0.040452	0.038618	0.037632	0.031859	0.034093	0.032185	0.031239	0.030333	0.028921	0.027071	0.025956	0.024635	0.023345	0.022169	0.020756	0.019696	0.018595	0.017558	0.016584	0.015694	0.014836	0.014103	0.013373	0.012608	432267.000000	10.624453	11.042472	0.136107	0.000000	0.008152	3.001111	208.992966	6.748964	0.004810	0.012811
583685.000000	32.000000	-0.040231	0.000327	0.001646	-0.003751	0.001027	-0.000732	0.000754	-0.001237	3.099786	3.039360	2.910475	2.800558	2.691925	2.617730	2.524553	2.431819	2.368779	2.284354	2.227548	2.199743	2.164171	2.157151	2.183405	2.285776	2.373018	2.392866	2.253954	2.112171	1.978138	1.803356	1.737996	1.631687	1.560457	1.488733	1.398814	1.328771	1.254625	1.238837	1.147587	1.098353	1.045870	0.984024	0.937084	0.892342	0.850489	0.812457	0.776168	0.744679	0.706608	0.677965	0.652334	0.625685	0.600847	0.582168	0.563222	0.552319	0.529937	0.514663	583685.000000	10.337098	10.521927	2.414049	0.945084	0.024237	7.101322	50.904625	7.828076	0.015238	0.233533
496103.000000	37.000000	-0.005806	-0.003701	-0.004984	0.000985	0.002604	-0.003909	0.000235	-0.001553	1.699514	1.636835	1.541263	1.452766	1.356384	1.312769	1.240167	1.176009	1.127610	1.066086	1.024893	0.990901	0.961570	0.955903	0.978499	1.062523	1.152129	1.172455	1.057892	0.921166	0.809260	0.709586	0.658614	0.606342	0.570209	0.532270	0.493297	0.457942	0.424385	0.397253	0.368842	0.343808	0.320843	0.297456	0.278396	0.254147	0.239051	0.221912	0.206857	0.192609	0.178056	0.167446	0.158559	0.149570	0.142042	0.136873	0.131856	0.128263	0.123844	0.118830	496103.000000	10.649663	10.857894	2.391528	0.377850	0.026247	9.442844	66.626099	8.249773	0.008537	0.224564
232955.000000	30.000000	0.012065	0.015293	0.011854	0.008779	-0.002712	-0.008144	0.000202	-0.001742	0.876084	0.889887	0.838704	0.801920	0.718601	0.760973	0.736193	0.704343	0.683561	0.639064	0.623494	0.618866	0.594093	0.591287	0.586341	0.624764	0.646240	0.650680	0.594707	0.542875	0.499666	0.410744	0.385262	0.333828	0.307781	0.281179	0.249367	0.226464	0.204300	0.204883	0.180802	0.166967	0.155325	0.138485	0.128274	0.118091	0.110375	0.102934	0.095653	0.090011	0.084019	0.078636	0.074864	0.071250	0.067660	0.065666	0.062993	0.062410	0.059908	0.057659	232955.000000	9.514397	10.078408	0.166159	0.105839	0.009092	6.608866	20.872204	7.276108	0.001211	0.017464
498985.000000	32.000000	-0.009964	-0.005284	-0.007299	-0.005295	0.008165	-0.002406	0.000172	-0.001478	1.903107	1.800437	1.683945	1.578176	1.512914	1.416505	1.320764	1.258073	1.201360	1.145580	1.101143	1.066515	1.045293	1.042794	1.071771	1.148224	1.234913	1.252406	1.144032	1.022996	0.913643	0.804836	0.756369	0.692165	0.649626	0.606569	0.557872	0.521247	0.481037	0.472355	0.426501	0.400243	0.371896	0.339726	0.316806	0.296481	0.275721	0.255686	0.238167	0.222807	0.208556	0.195589	0.183362	0.172487	0.162413	0.154257	0.146401	0.139170	0.130843	0.124237	498985.000000	10.455037	10.898181	2.194711	0.000000	0.013484	3.515720	108.821861	7.795291	0.056520	0.209919
552708.000000	14.000000	-0.030266	0.028381	-0.007044	-0.005160	-0.004520	-0.002796	0.000851	-0.001549	0.913689	0.969996	0.919381	0.894679	0.820879	0.858623	0.864892	0.827719	0.814184	0.775586	0.761646	0.769768	0.767679	0.765733	0.772529	0.825943	0.862580	0.886911	0.831745	0.767096	0.721586	0.674781	0.649298	0.611835	0.588357	0.558286	0.521862	0.490288	0.453639	0.425770	0.374410	0.352395	0.328667	0.302825	0.281739	0.261360	0.243688	0.225133	0.208960	0.196114	0.181311	0.169339	0.161305	0.151902	0.145086	0.140866	0.136786	0.134401	0.128008	0.125483	552708.000000	10.158350	10.615596	1.890346	0.933099	0.020729	3.011833	67.874001	7.512527	0.066333	0.186088
341604.000000	38.000000	-0.034545	-0.000053	0.011133	0.002318	-0.002295	-0.002429	0.000743	-0.001254	2.381411	2.463519	2.342409	2.262737	2.109181	2.186965	2.115945	2.030576	1.991149	1.890686	1.853220	1.848182	1.794802	1.782180	1.767728	1.852006	1.877532	1.874544	1.748463	1.641201	1.552280	1.320965	1.258956	1.147960	1.089334	1.027488	0.955386	0.899661	0.853444	0.840697	0.798893	0.766650	0.732282	0.694717	0.663494	0.628713	0.605383	0.576737	0.553697	0.533114	0.505367	0.486254	0.467310	0.448057	0.430084	0.415098	0.401989	0.393526	0.379329	0.368713	341604.000000	10.152351	10.090047	0.518963	0.390291	0.026145	3.408329	25.080711	7.415519	0.014220	0.051117
371194.000000	18.000000	-0.015074	-0.001813	0.003340	0.006627	0.008271	-0.002814	0.000437	-0.001437	0.896735	0.886127	0.836474	0.792053	0.732275	0.726546	0.693311	0.663358	0.637721	0.602608	0.586750	0.576116	0.561932	0.564016	0.573759	0.616080	0.655643	0.658972	0.601573	0.540052	0.487977	0.402624	0.376727	0.334337	0.310939	0.288570	0.265413	0.246349	0.231563	0.218984	0.208925	0.196521	0.186232	0.176264	0.167134	0.156410	0.148905	0.140165	0.132936	0.126367	0.118267	0.111872	0.106281	0.100076	0.094611	0.089964	0.085520	0.081525	0.077064	0.072984	371194.000000	11.041253	11.409826	1.043447	0.000000	0.011265	10.097166	236.944901	8.066851	0.003258	0.094504
100767.000000	16.000000	0.110918	-0.151233	0.025415	-0.005587	0.072039	-0.003578	-0.001174	-0.000700	2.036340	2.159988	2.090878	2.056324	1.902700	1.974796	1.999180	1.936457	1.912482	1.836932	1.801283	1.784044	1.724791	1.681649	1.630723	1.623125	1.345486	1.210112	1.059588	1.151049	1.143552	0.483948	0.467286	0.305905	0.269996	0.239180	0.204360	0.186095	0.174200	0.187561	0.168157	0.160367	0.154435	0.146106	0.140591	0.134197	0.131661	0.127069	0.124704	0.122254	0.117012	0.113853	0.112091	0.108298	0.105960	0.103429	0.101985	0.101392	0.099997	0.099242	100767.000000	10.219965	7.432889	0.027168	0.027168	0.062326	2.150668	0.292461	6.408062	0.001870	0.002658
490902.000000	24.000000	0.019716	-0.031020	0.009452	-0.003161	0.001958	-0.006658	-0.000503	-0.001488	2.771000	2.751507	2.525849	2.349256	2.384538	2.151955	1.978330	1.846177	1.759657	1.639633	1.584219	1.552421	1.481419	1.444740	1.421830	1.497112	1.503700	1.490754	1.349621	1.259605	1.137313	0.852634	0.794687	0.680896	0.624815	0.573382	0.516363	0.474555	0.439807	0.424237	0.397603	0.371913	0.351111	0.326917	0.307905	0.287056	0.272777	0.258278	0.245484	0.233977	0.220431	0.209537	0.200748	0.190855	0.181413	0.175826	0.170573	0.166769	0.161733	0.156972	490902.000000	10.433453	11.021003	0.433579	0.358073	0.020423	5.440602	73.661301	8.028258	0.004663	0.041557
405350.000000	9.000000	-0.036960	-0.030498	-0.011190	-0.006616	-0.007632	-0.000613	0.000481	-0.001197	0.188309	0.178905	0.164805	0.152139	0.143567	0.133642	0.120757	0.111875	0.104435	0.097544	0.090997	0.086899	0.082346	0.080719	0.083067	0.090603	0.103089	0.105729	0.096018	0.080136	0.069623	0.072447	0.066898	0.067804	0.064975	0.063279	0.061085	0.058347	0.056210	0.049884	0.050996	0.048285	0.046226	0.044811	0.042314	0.039787	0.037940	0.036073	0.034087	0.032109	0.030154	0.028522	0.026955	0.025284	0.023849	0.022435	0.021240	0.020118	0.018979	0.017837	405350.000000	10.576852	10.647001	0.001319	0.000000	0.010854	6.873200	270.010895	6.992693	0.000009	0.000125
433047.000000	8.000000	0.039412	0.031068	0.027573	0.012972	0.005399	-0.011417	-0.000136	-0.001931	0.727184	0.747484	0.710011	0.690499	0.662100	0.648253	0.644916	0.616785	0.599905	0.577308	0.558413	0.550642	0.537900	0.526899	0.528559	0.553164	0.562289	0.558940	0.509665	0.477244	0.435122	0.334150	0.311988	0.261602	0.236909	0.214819	0.186819	0.168325	0.152005	0.148719	0.131872	0.122242	0.112030	0.099751	0.091178	0.082736	0.076121	0.069450	0.063516	0.058724	0.053972	0.050237	0.046870	0.043729	0.041216	0.039341	0.037821	0.036918	0.035421	0.034090	433047.000000	9.260604	9.308028	0.035744	0.026727	0.017330	1.562519	17.510227	6.329262	0.004660	0.003860
508684.000000	6.000000	-0.019756	-0.006069	0.004061	-0.008646	0.005751	-0.002153	0.000261	-0.001310	3.165607	3.016594	2.856717	2.737231	2.774678	2.482970	2.349792	2.242189	2.157401	2.108022	2.017425	1.967311	1.937817	1.904620	1.938425	2.005221	2.069243	2.063709	1.927186	1.802414	1.665564	1.453349	1.388980	1.262175	1.182639	1.105590	1.016679	0.951853	0.884039	0.850499	0.767875	0.730235	0.690640	0.644744	0.609279	0.576331	0.544220	0.514754	0.487655	0.462136	0.436995	0.416772	0.396985	0.377099	0.358948	0.343034	0.328572	0.316102	0.301970	0.289319	508684.000000	10.222099	10.731521	1.156785	0.552933	0.019341	4.594187	98.191849	7.667038	0.017446	0.113165
508494.000000	16.000000	-0.017987	-0.015346	0.011512	-0.016895	0.000531	-0.002944	0.000041	-0.001202	4.872496	4.803740	4.516900	4.282670	4.710065	4.040360	3.692168	3.498889	3.356518	3.220613	3.107315	3.089972	2.998385	2.900625	2.850227	2.888928	2.856609	2.829516	2.702984	2.637567	2.492028	2.098186	2.024719	1.808067	1.683613	1.579042	1.438481	1.335119	1.239780	1.233478	1.107918	1.059009	1.008348	0.937371	0.888519	0.846590	0.809560	0.770264	0.738265	0.711133	0.676850	0.650797	0.630701	0.607690	0.590227	0.572632	0.561127	0.556219	0.536714	0.531141	508494.000000	10.169474	10.931876	1.991524	1.650683	0.024796	2.711981	133.955093	7.408069	0.086191	0.195834
658819.000000	29.000000	-0.031331	-0.008264	-0.007028	0.003408	0.000475	-0.001261	0.000669	-0.001355	1.096521	1.059822	0.992968	0.936912	0.863055	0.839831	0.803811	0.765522	0.731697	0.695402	0.666910	0.642144	0.626733	0.627230	0.649826	0.713910	0.790323	0.808223	0.725053	0.617334	0.538694	0.495992	0.457133	0.442687	0.426107	0.406814	0.389871	0.371786	0.354721	0.324059	0.322010	0.302064	0.288472	0.277975	0.262505	0.242545	0.230184	0.215363	0.203264	0.190728	0.178174	0.167434	0.159952	0.152998	0.146703	0.144575	0.142110	0.138816	0.135037	0.130750	658819.000000	9.840248	10.206475	1.289555	0.157172	0.019443	4.016953	23.039648	7.426892	0.025439	0.131049
519258.000000	38.000000	0.023276	0.013478	-0.009689	-0.011541	-0.011595	-0.008781	-0.000203	-0.001911	0.886116	0.855165	0.801299	0.763343	0.724035	0.686300	0.659368	0.622016	0.599625	0.575468	0.547140	0.529130	0.514053	0.501729	0.512352	0.544691	0.584137	0.592871	0.532087	0.464483	0.413332	0.370586	0.347543	0.325088	0.307476	0.287596	0.266580	0.248319	0.227542	0.200295	0.174861	0.161589	0.148996	0.133863	0.120619	0.106982	0.097651	0.084967	0.074896	0.066288	0.057203	0.051620	0.049553	0.048151	0.046740	0.051198	0.055145	0.060412	0.060939	0.062245	519258.000000	10.142478	10.927629	4.218789	1.078769	0.013919	7.371788	72.495926	7.913294	0.024711	0.415953
402920.000000	24.000000	-0.046642	-0.005916	0.000213	-0.001431	0.000584	0.000088	0.000849	-0.001172	2.671874	2.607102	2.464658	2.357860	2.240885	2.184193	2.102757	2.024808	1.966461	1.883968	1.838018	1.806378	1.778292	1.776426	1.805911	1.918675	2.028186	2.059866	1.916752	1.742720	1.609074	1.511956	1.443783	1.387752	1.350288	1.299050	1.242140	1.190999	1.143846	1.126685	1.078639	1.042303	1.000808	0.953491	0.908849	0.867450	0.834013	0.797091	0.764894	0.733845	0.699171	0.674716	0.652636	0.628194	0.611230	0.596673	0.584896	0.577756	0.558737	0.550253	402920.000000	10.285364	9.889608	3.746087	2.223855	0.026876	4.215376	5.755687	8.389120	0.067105	0.364215
513236.000000	21.000000	-0.001811	-0.049312	-0.010507	-0.000015	-0.022366	-0.006019	-0.000076	-0.001453	0.056709	0.053133	0.048401	0.044644	0.040703	0.038367	0.035537	0.033162	0.031388	0.029123	0.027328	0.025822	0.023456	0.021903	0.021484	0.023086	0.025768	0.026109	0.022684	0.018295	0.015274	0.014593	0.013129	0.013245	0.012765	0.012108	0.011546	0.010666	0.010192	0.008737	0.008973	0.008383	0.007822	0.007490	0.007121	0.006562	0.006234	0.005802	0.005492	0.005221	0.004988	0.004738	0.004466	0.004226	0.004052	0.003896	0.003753	0.003641	0.003498	0.003372	513236.000000	10.638357	9.970840	0.000632	0.000000	0.016257	4.241994	134.794418	6.613181	0.000011	0.000059
