galaxy_id	los	IOB1	IOB2	IOB3	IOB4	IOB5	IOB6	IOB7	IOB8	A_1000A	A_1047A	A_1096A	A_1148A	A_1203A	A_1260A	A_1320A	A_1382A	A_1448A	A_1516A	A_1588A	A_1663A	A_1742A	A_1825A	A_1911A	A_2002A	A_2097A	A_2196A	A_2300A	A_2409A	A_2523A	A_2643A	A_2768A	A_2899A	A_3036A	A_3180A	A_3331A	A_3489A	A_3654A	A_3827A	A_4008A	A_4198A	A_4397A	A_4605A	A_4824A	A_5052A	A_5291A	A_5542A	A_5805A	A_6080A	A_6368A	A_6669A	A_6985A	A_7316A	A_7663A	A_8026A	A_8406A	A_8804A	A_9221A	A_9658A	galaxy_id	logMstar [Msun]	logMgas [Msun]	SFR [Msun/yr]	SFR_compact [Msun/yr]	Zgas [mass fraction]	Rstar [kpc]	Rgas [kpc]	logMdust [Msun]	Sigma_SFR [Msun/yr/kpc^2]	sSFR [1/yr]
539225.000000	3.000000	-0.068186	0.012368	0.000089	-0.000889	0.001225	0.000088	0.002691	-0.000569	3.754992	3.681781	3.498478	3.387324	3.611338	3.221308	3.077748	2.957004	2.844513	2.722539	2.561153	2.414150	2.259888	2.066639	1.903326	1.763451	1.633962	1.536641	1.440654	1.385487	1.317016	1.209917	1.165653	1.090686	1.032022	0.977657	0.919702	0.870280	0.817446	0.784858	0.709824	0.676941	0.645547	0.605526	0.579858	0.551760	0.526235	0.502434	0.480238	0.460771	0.440391	0.421591	0.405014	0.386275	0.370285	0.354482	0.341332	0.329689	0.316985	0.305634	539225.000000	10.011253	10.702580	2.660071	2.207758	0.016924	2.106887	97.334427	7.231551	0.190748	0.265708
450473.000000	15.000000	-0.029335	0.029906	0.003129	0.000347	-0.000334	0.000296	0.002019	-0.000095	2.354807	2.384924	2.300404	2.244770	2.096967	2.166794	2.148048	2.066400	2.003837	1.859764	1.749118	1.633175	1.486062	1.354538	1.223925	1.132174	1.041288	0.977842	0.913439	0.869698	0.822241	0.752435	0.724997	0.673164	0.632119	0.595423	0.551682	0.516466	0.479300	0.458744	0.404683	0.380349	0.359043	0.333650	0.313639	0.297152	0.280395	0.263761	0.250053	0.236858	0.224327	0.212679	0.203160	0.192004	0.182239	0.171921	0.164871	0.157550	0.149447	0.143120	450473.000000	10.322517	11.178123	2.552751	1.338254	0.018060	5.142458	119.373634	7.943267	0.030727	0.247299
573998.000000	8.000000	-0.098717	-0.022855	-0.001666	-0.001188	0.001170	-0.000059	0.004460	-0.002864	2.654498	2.542602	2.393639	2.277061	2.308546	2.115831	1.999485	1.905346	1.802291	1.681806	1.548686	1.421419	1.296178	1.167990	1.065629	0.981551	0.912117	0.855607	0.804866	0.763783	0.724566	0.685482	0.654865	0.629152	0.602186	0.582969	0.561537	0.537923	0.525410	0.477266	0.476469	0.461935	0.454504	0.449580	0.440538	0.423573	0.415814	0.406294	0.394071	0.385266	0.369166	0.355915	0.345975	0.332757	0.317919	0.307120	0.296318	0.286776	0.278191	0.266775	573998.000000	10.075084	10.451377	1.391403	0.329180	0.020751	2.688102	28.981020	7.572412	0.061293	0.138103
536157.000000	40.000000	-0.073542	0.079397	0.001309	0.001707	-0.000394	-0.001327	-0.001767	0.002336	1.924324	2.026477	1.954015	1.916062	1.722509	1.898385	1.926521	1.863803	1.836175	1.714510	1.670425	1.650262	1.569263	1.523091	1.437438	1.431886	1.370402	1.359479	1.324800	1.314877	1.307084	1.198175	1.182553	1.071205	1.009184	0.941618	0.845246	0.782952	0.703263	0.750151	0.597625	0.559431	0.504898	0.433361	0.393403	0.374556	0.342364	0.315653	0.293382	0.275581	0.258710	0.243890	0.235563	0.225290	0.216113	0.210348	0.205891	0.211141	0.193358	0.197278	536157.000000	10.226038	10.706075	2.020648	1.821234	0.024619	3.592172	41.128864	7.713113	0.049846	0.197598
418682.000000	46.000000	-0.069957	0.011619	0.001752	0.000150	-0.000170	0.000263	0.002382	0.000195	0.828566	0.813076	0.787165	0.764983	0.745806	0.729145	0.706784	0.687045	0.660731	0.617964	0.576684	0.533747	0.487706	0.444933	0.410086	0.383603	0.360223	0.340408	0.322132	0.310438	0.295561	0.273795	0.261962	0.245536	0.232147	0.220915	0.206597	0.195926	0.184966	0.173947	0.163306	0.155345	0.147855	0.140232	0.133607	0.125886	0.120060	0.113061	0.107312	0.102198	0.095698	0.090330	0.085115	0.080003	0.075353	0.070920	0.066848	0.063375	0.059689	0.055986	418682.000000	10.627188	11.239254	3.154094	0.000000	0.010678	3.762363	158.511459	7.834303	0.070926	0.296795
534312.000000	49.000000	-0.067352	0.035728	0.001412	-0.000609	0.000415	0.000469	0.003971	-0.002589	2.041032	2.064671	2.014099	1.991718	1.913512	1.926873	1.920212	1.859053	1.827949	1.754780	1.679630	1.606872	1.504341	1.390971	1.281047	1.193961	1.096324	1.031110	0.962662	0.926376	0.883363	0.791745	0.760879	0.687990	0.643916	0.600912	0.550843	0.510925	0.475063	0.474375	0.430307	0.407579	0.386408	0.361184	0.342994	0.327843	0.314183	0.300599	0.289874	0.277722	0.266853	0.255853	0.246872	0.236711	0.227187	0.217906	0.210800	0.204333	0.197819	0.190130	534312.000000	10.240883	10.618835	1.210366	0.861410	0.023151	2.255720	92.161957	7.339581	0.075718	0.118190
413490.000000	0.000000	-0.147928	0.011552	-0.001444	-0.000068	-0.001110	-0.001636	0.004908	-0.003495	0.943073	1.034241	1.000464	1.000652	0.904214	0.994359	1.050479	1.024339	1.032241	0.982929	0.961289	0.949727	0.914996	0.879658	0.830253	0.807479	0.764960	0.740000	0.699679	0.667408	0.654194	0.629536	0.610533	0.579780	0.564688	0.542124	0.514160	0.491682	0.468540	0.463623	0.442186	0.426349	0.409079	0.388308	0.374394	0.359699	0.347497	0.335370	0.323230	0.315540	0.299902	0.292383	0.284123	0.274038	0.265293	0.256456	0.249485	0.244156	0.235374	0.230492	413490.000000	10.357080	11.242332	2.148052	1.400224	0.030050	2.537218	166.008728	7.495858	0.106213	0.207399
484997.000000	20.000000	-0.172930	-0.040016	-0.038945	0.005988	-0.007577	-0.013627	-0.014558	0.017127	0.517424	0.549838	0.513500	0.493062	0.446469	0.478546	0.474957	0.445932	0.427693	0.375567	0.348900	0.328410	0.291049	0.262430	0.223868	0.211231	0.196229	0.190802	0.182581	0.171341	0.170830	0.180882	0.177225	0.186598	0.191734	0.194193	0.202798	0.203475	0.211670	0.177645	0.200944	0.201678	0.207879	0.223335	0.229577	0.222807	0.230704	0.230448	0.233470	0.233694	0.228938	0.225096	0.225415	0.221322	0.217312	0.217137	0.214845	0.212009	0.212259	0.206329	484997.000000	10.144556	11.043386	1.652590	0.506622	0.024313	2.041720	104.310753	7.469009	0.126189	0.162904
348902.000000	9.000000	-0.216853	0.014607	-0.011519	0.013470	0.005166	-0.000850	-0.027145	0.007056	-0.000006	-0.000035	-0.000037	-0.000031	-0.000041	-0.000039	-0.000032	-0.000015	-0.000033	-0.000052	-0.000087	-0.000111	-0.000125	-0.000136	-0.000141	-0.000160	-0.000169	-0.000177	-0.000176	-0.000147	-0.000137	-0.000177	-0.000157	-0.000173	-0.000165	-0.000165	-0.000166	-0.000156	-0.000154	-0.000116	-0.000136	-0.000128	-0.000129	-0.000130	-0.000122	-0.000112	-0.000106	-0.000101	-0.000098	-0.000093	-0.000084	-0.000081	-0.000078	-0.000073	-0.000067	-0.000064	-0.000060	-0.000059	-0.000054	-0.000051	348902.000000	10.998676	11.653461	0.040567	0.000000	0.004406	5.210623	263.966064	6.235210	0.000476	0.003688
291377.000000	41.000000	0.241989	-0.124967	0.010387	0.005910	-0.001183	-0.002232	-0.008373	0.003118	3.309302	3.286953	3.055988	2.795757	2.844800	2.561975	2.283752	2.098785	1.932632	1.707416	1.519690	1.336371	1.112991	0.911282	0.735829	0.609191	0.504628	0.438443	0.384383	0.358378	0.320650	0.268828	0.251565	0.229964	0.216761	0.204965	0.193788	0.183211	0.176999	0.168569	0.165491	0.159341	0.151786	0.144773	0.138601	0.132866	0.128157	0.121863	0.117454	0.112658	0.105574	0.102057	0.097530	0.092770	0.089139	0.084460	0.080830	0.078032	0.074573	0.071771	291377.000000	10.049359	9.454255	0.243073	0.239180	0.025158	3.041690	7.965382	7.291966	0.008363	0.024188
564837.000000	41.000000	0.192875	0.109819	0.006109	0.003328	-0.001135	0.000110	-0.006548	0.005508	1.640493	1.692805	1.617896	1.575756	1.464319	1.519803	1.507314	1.443259	1.394078	1.288221	1.202608	1.130918	1.028262	0.923521	0.826648	0.762044	0.687366	0.646514	0.601186	0.578785	0.550801	0.483901	0.466464	0.412425	0.377402	0.346204	0.306046	0.276491	0.245576	0.232792	0.180927	0.165849	0.149106	0.128083	0.114802	0.105381	0.097032	0.085978	0.078510	0.071855	0.066600	0.060269	0.057216	0.052874	0.048852	0.046593	0.044702	0.044910	0.041487	0.040412	564837.000000	10.028264	10.494403	1.200841	0.834836	0.026364	2.847516	72.310181	7.342861	0.047142	0.119746
543932.000000	34.000000	0.000133	0.034249	0.002787	-0.000483	-0.000519	0.000910	0.004203	-0.002165	1.319365	1.317717	1.261254	1.231973	1.151869	1.184145	1.182830	1.145643	1.110002	1.040834	0.972266	0.905697	0.827243	0.754369	0.673679	0.618606	0.553280	0.510585	0.466177	0.444807	0.421922	0.363786	0.344092	0.309013	0.286094	0.266752	0.242906	0.224926	0.208547	0.201027	0.186606	0.177135	0.167272	0.156625	0.148595	0.139992	0.132347	0.126376	0.120507	0.114454	0.108317	0.102990	0.098228	0.092496	0.088357	0.084676	0.080790	0.077983	0.074683	0.071556	543932.000000	10.052231	10.579522	0.532342	0.360938	0.020901	3.025251	118.747955	7.120018	0.018515	0.052958
164834.000000	10.000000	0.161706	0.078395	0.008015	0.000944	-0.001913	-0.000513	-0.000176	0.002346	3.026040	3.026606	2.885609	2.781402	2.749439	2.664456	2.575541	2.460625	2.366700	2.225499	2.089325	1.974635	1.811959	1.636554	1.468923	1.337949	1.200371	1.108413	1.017492	0.979904	0.912221	0.774162	0.734601	0.634260	0.571383	0.517003	0.453026	0.407468	0.360987	0.350803	0.290493	0.266825	0.245445	0.218771	0.203345	0.189466	0.175586	0.163896	0.153553	0.144073	0.134684	0.126514	0.119663	0.113503	0.106851	0.101498	0.097036	0.094061	0.088960	0.085829	164834.000000	10.233829	10.049513	0.914729	0.725256	0.024430	3.016189	21.386753	7.440755	0.032006	0.089383
531148.000000	47.000000	-0.082302	-0.014249	0.000609	-0.000377	0.000118	-0.000032	0.004568	-0.003548	2.229703	2.204973	2.109646	2.033326	1.875890	1.943419	1.896473	1.837523	1.758830	1.615176	1.509587	1.380217	1.230904	1.104687	0.970906	0.878225	0.794901	0.738806	0.686630	0.648709	0.621035	0.583045	0.558625	0.534428	0.512933	0.495051	0.471889	0.452543	0.434480	0.432061	0.415950	0.401713	0.388241	0.373822	0.360499	0.344902	0.334057	0.321699	0.310947	0.300216	0.286367	0.278125	0.267713	0.255400	0.246598	0.236234	0.227326	0.220043	0.212565	0.204639	531148.000000	10.259582	10.669666	0.794241	0.743314	0.024724	2.545368	124.764229	7.084387	0.039021	0.077415
550736.000000	24.000000	-0.029448	0.123309	0.008686	0.003622	-0.003984	0.000751	0.000889	-0.000944	0.684056	0.823221	0.795020	0.785543	0.651112	0.833530	0.863628	0.828748	0.827585	0.739263	0.747534	0.766066	0.724431	0.700597	0.634807	0.628551	0.580252	0.565116	0.535230	0.517187	0.510769	0.445431	0.431518	0.372992	0.345455	0.314535	0.272845	0.244892	0.216697	0.248760	0.205464	0.191446	0.172231	0.144379	0.129612	0.121154	0.111357	0.100524	0.094381	0.087517	0.081694	0.077262	0.073344	0.069281	0.065826	0.062888	0.060923	0.062056	0.057133	0.058191	550736.000000	10.081594	10.523618	0.586710	0.416944	0.012293	7.112425	67.746651	7.351684	0.003692	0.058196
219572.000000	27.000000	-0.101516	-0.003431	-0.000019	-0.000558	0.000253	-0.000131	0.004242	-0.002438	2.615712	2.625754	2.518700	2.447673	2.336686	2.349137	2.288768	2.193066	2.108135	1.959116	1.839548	1.721484	1.572186	1.441987	1.316113	1.232821	1.145669	1.093370	1.035247	0.992306	0.955994	0.891248	0.858800	0.813463	0.777182	0.744109	0.708253	0.673719	0.645549	0.615090	0.590583	0.567371	0.551294	0.529119	0.511491	0.489306	0.473464	0.456042	0.440918	0.425957	0.403668	0.387368	0.375258	0.358396	0.343296	0.329557	0.318522	0.307404	0.296189	0.284326	219572.000000	10.439457	10.544036	3.181107	1.061698	0.024840	3.613214	23.789421	7.903106	0.077561	0.304720
668848.000000	40.000000	-0.069341	0.005807	0.001033	0.000260	-0.000038	0.000285	0.002216	-0.000232	1.635126	1.606419	1.536346	1.487701	1.426601	1.405905	1.368946	1.311768	1.253617	1.162598	1.079645	0.997894	0.910045	0.832611	0.765541	0.718808	0.672318	0.637612	0.603485	0.578667	0.552680	0.511799	0.490473	0.459283	0.436165	0.414894	0.387605	0.366445	0.345935	0.334291	0.310266	0.295454	0.281328	0.266678	0.252238	0.239623	0.229257	0.216664	0.206419	0.195909	0.186070	0.176582	0.168473	0.159877	0.151468	0.143572	0.136516	0.131458	0.123920	0.118211	668848.000000	9.248755	10.103724	0.265681	0.101789	0.012087	3.742118	58.178352	6.911467	0.006039	0.028726
704241.000000	11.000000	0.053644	-0.040022	0.001274	-0.000110	0.001749	0.001368	0.000905	-0.000836	1.155013	1.089890	1.029085	0.975479	0.959205	0.895326	0.844014	0.800268	0.748474	0.682230	0.608346	0.537287	0.466417	0.403073	0.348546	0.306575	0.273240	0.248344	0.226110	0.211368	0.197283	0.180879	0.171311	0.161460	0.152207	0.143289	0.135444	0.127914	0.120590	0.111486	0.104274	0.099317	0.093891	0.090028	0.086452	0.082305	0.078313	0.074887	0.071495	0.068822	0.064674	0.062130	0.059532	0.056990	0.054094	0.052075	0.049860	0.047374	0.046308	0.044095	704241.000000	9.193530	9.820035	0.211660	0.083883	0.014773	2.513897	32.457375	6.743046	0.010661	0.023023
521429.000000	24.000000	-0.031794	-0.007628	-0.000354	-0.000546	0.001700	0.000293	0.001550	-0.000634	2.108625	2.076323	1.946821	1.858567	1.794372	1.727219	1.671351	1.572859	1.493162	1.362195	1.242026	1.142285	1.030593	0.916888	0.817833	0.753264	0.687517	0.647703	0.601118	0.576199	0.556099	0.513712	0.496021	0.463351	0.438906	0.417727	0.388503	0.363561	0.339837	0.326410	0.296555	0.282541	0.270278	0.253658	0.241282	0.230471	0.222796	0.213595	0.204344	0.198305	0.187284	0.180777	0.175603	0.169340	0.163224	0.159396	0.154922	0.153106	0.146825	0.144977	521429.000000	10.289545	10.766913	2.202798	1.338839	0.020189	3.372828	99.099281	7.553271	0.061636	0.214081
351448.000000	0.000000	0.234350	0.010542	0.000014	-0.000388	0.001233	-0.001803	-0.003587	0.004562	2.104201	1.981162	1.886820	1.804197	1.769342	1.661798	1.569941	1.500748	1.409540	1.304861	1.178638	1.051020	0.927424	0.818865	0.731311	0.663157	0.595529	0.549028	0.513768	0.502181	0.476079	0.384073	0.368854	0.305767	0.270843	0.244013	0.209236	0.188229	0.166625	0.170699	0.142864	0.131842	0.121309	0.109993	0.102521	0.095480	0.090067	0.085470	0.079736	0.076134	0.070802	0.066717	0.063418	0.059745	0.055892	0.053040	0.050398	0.048273	0.045790	0.043334	351448.000000	11.179467	11.593385	3.068004	0.639077	0.010122	11.906425	261.967407	8.169130	0.006889	0.274432
597853.000000	22.000000	0.002646	0.018173	0.002255	0.000998	0.000775	0.000638	-0.001117	0.001917	1.435043	1.414611	1.335106	1.279724	1.214659	1.200949	1.165762	1.111779	1.056375	0.969770	0.890583	0.817846	0.737603	0.667468	0.602453	0.561764	0.519585	0.492119	0.462345	0.442292	0.425559	0.391596	0.377704	0.345880	0.326290	0.306274	0.281529	0.261911	0.239826	0.235886	0.202862	0.192218	0.178542	0.163301	0.151077	0.141626	0.134499	0.125716	0.118432	0.111684	0.105111	0.099885	0.095630	0.091751	0.087058	0.083549	0.080965	0.079379	0.075706	0.073586	597853.000000	9.773745	10.221257	0.753093	0.359380	0.013757	7.019094	34.462898	7.396893	0.004866	0.077053
703665.000000	28.000000	-0.071296	-0.024491	-0.000194	0.000268	0.000424	0.000380	0.002293	-0.001205	1.407098	1.341212	1.252568	1.187051	1.162069	1.089608	1.031922	0.973367	0.915140	0.832638	0.755751	0.686435	0.615041	0.555030	0.500024	0.465193	0.433739	0.410716	0.385667	0.365661	0.350140	0.330299	0.316312	0.301678	0.289838	0.277697	0.263658	0.252957	0.241756	0.228870	0.221441	0.213157	0.205799	0.198233	0.191822	0.181404	0.175946	0.169198	0.163329	0.156746	0.149010	0.142783	0.138334	0.131591	0.125744	0.121814	0.117164	0.114899	0.109692	0.105668	703665.000000	9.152363	9.827969	0.133512	0.054094	0.015479	2.990727	24.255817	6.868784	0.004751	0.014588
552249.000000	14.000000	-0.040604	-0.014723	0.002859	0.000173	0.000002	0.000671	0.003356	-0.002160	2.015773	1.969054	1.881632	1.824489	1.750445	1.715674	1.685165	1.625296	1.556741	1.449875	1.326126	1.199922	1.056592	0.928866	0.808484	0.713770	0.634749	0.577186	0.526598	0.486285	0.463488	0.444506	0.424914	0.406469	0.395731	0.378917	0.361251	0.343668	0.327109	0.337325	0.325013	0.312747	0.296202	0.274304	0.257121	0.244903	0.231017	0.219273	0.207584	0.198312	0.187442	0.178668	0.171162	0.162661	0.155232	0.146122	0.139825	0.135411	0.128289	0.124361	552249.000000	10.017478	10.629149	1.481987	0.876649	0.013068	5.193476	61.874317	7.562645	0.017490	0.147940
69113.000000	5.000000	-0.030283	-0.047858	0.000681	-0.000503	0.001662	0.001621	0.003941	-0.004441	0.663442	0.667011	0.624356	0.599228	0.563891	0.561037	0.546747	0.517349	0.488117	0.438301	0.390919	0.342963	0.292089	0.246489	0.205741	0.176970	0.154492	0.138138	0.124776	0.113778	0.106032	0.104897	0.098533	0.097387	0.095247	0.092566	0.091225	0.087062	0.085527	0.080371	0.081868	0.079980	0.078097	0.076575	0.073919	0.070653	0.069044	0.065812	0.063851	0.061643	0.058712	0.056129	0.054111	0.052008	0.049237	0.047941	0.045647	0.044233	0.043250	0.041450	69113.000000	9.056178	9.104597	0.057179	0.023529	0.013508	1.286629	8.491821	6.302078	0.010995	0.006314
539451.000000	38.000000	0.086469	-0.015054	0.001906	0.000641	0.002446	0.001615	-0.002524	0.002137	1.872268	1.769067	1.656285	1.569710	1.553964	1.431385	1.349683	1.272602	1.188750	1.087790	0.975736	0.871297	0.770123	0.679038	0.604628	0.551470	0.500363	0.466504	0.432245	0.411092	0.385735	0.349127	0.330866	0.303253	0.281383	0.263525	0.241665	0.225299	0.205618	0.196337	0.173343	0.162996	0.152286	0.140216	0.130664	0.122995	0.115966	0.108557	0.102138	0.096238	0.090943	0.086069	0.080678	0.076636	0.072101	0.068218	0.064826	0.061658	0.058126	0.056078	539451.000000	10.035769	10.736889	1.038601	0.183434	0.016768	6.630941	62.643314	7.719687	0.007519	0.103490
560915.000000	14.000000	-0.117000	-0.014496	-0.001104	-0.000796	0.000466	-0.000275	0.004541	-0.002638	2.742315	2.674295	2.561407	2.476133	2.383753	2.329023	2.254103	2.177409	2.077577	1.941288	1.798442	1.651680	1.509511	1.382557	1.273425	1.193856	1.126559	1.071003	1.017990	0.975357	0.935721	0.892323	0.856590	0.829121	0.800073	0.777878	0.751335	0.722982	0.704786	0.662749	0.656895	0.634359	0.616992	0.604135	0.587180	0.562009	0.544255	0.524861	0.505467	0.487782	0.463913	0.444111	0.425585	0.404047	0.384105	0.366774	0.349745	0.334381	0.319828	0.302751	560915.000000	10.519423	10.602772	1.648894	0.238760	0.026073	5.685166	40.163971	7.869680	0.016239	0.156748
571273.000000	43.000000	0.031321	-0.018001	0.000678	-0.000305	0.001378	0.000998	0.000986	0.000199	4.817743	4.521229	4.306873	4.135027	4.057987	3.788817	3.619507	3.463909	3.263646	3.028019	2.725963	2.407533	2.123701	1.858848	1.636606	1.455305	1.316015	1.210117	1.120507	1.065194	1.009172	0.917085	0.878836	0.804359	0.756710	0.707898	0.649838	0.606609	0.561581	0.565232	0.509929	0.484590	0.456047	0.424015	0.402212	0.383174	0.366837	0.350110	0.335095	0.321816	0.306487	0.294868	0.283686	0.271399	0.260285	0.249480	0.239718	0.232006	0.223331	0.215660	571273.000000	10.033562	10.248345	0.297860	0.249094	0.027584	1.997822	50.096954	7.212526	0.023755	0.029686
469577.000000	33.000000	-0.125430	-0.005417	-0.000928	-0.000218	0.000204	0.000245	0.004176	-0.002870	1.957674	2.004175	1.911420	1.849790	1.821139	1.773578	1.742176	1.666842	1.604350	1.495474	1.407180	1.339302	1.248769	1.157058	1.072205	1.024745	0.965119	0.933148	0.889411	0.858482	0.833178	0.795365	0.770897	0.737015	0.714847	0.688747	0.658943	0.632960	0.607719	0.571897	0.539135	0.522315	0.508914	0.492387	0.479183	0.459000	0.449013	0.435265	0.422308	0.412037	0.395591	0.383783	0.373634	0.362333	0.351290	0.341591	0.333173	0.329701	0.320006	0.313322	469577.000000	10.462324	11.177911	5.483710	2.112948	0.024902	2.990204	110.938423	7.851796	0.195219	0.524139
452827.000000	28.000000	-0.121613	-0.049431	-0.006007	0.002713	-0.004153	-0.002598	-0.000277	0.004094	0.898023	0.862448	0.804285	0.768038	0.732174	0.707361	0.687622	0.655392	0.618854	0.558517	0.498867	0.437534	0.376262	0.327393	0.280904	0.249094	0.226838	0.207207	0.188019	0.165794	0.162029	0.172738	0.163418	0.172968	0.177277	0.175224	0.178657	0.175957	0.178709	0.165860	0.178479	0.175871	0.174115	0.176145	0.172752	0.166087	0.164326	0.160328	0.157321	0.153212	0.146621	0.141901	0.138513	0.134437	0.128914	0.125442	0.122642	0.119418	0.117262	0.113042	452827.000000	10.075689	10.801967	1.322222	0.364393	0.024460	3.033905	70.184540	7.540864	0.045725	0.131229
735541.000000	41.000000	0.246804	-0.102407	0.001822	0.003045	-0.000493	0.000383	-0.004423	0.001671	1.207776	1.152521	1.084105	1.029894	0.963568	0.945109	0.906186	0.856678	0.798119	0.708350	0.620326	0.529592	0.436068	0.356024	0.281729	0.227983	0.189208	0.161001	0.139710	0.122686	0.113041	0.106630	0.098907	0.095213	0.089661	0.085266	0.081251	0.075734	0.072702	0.066439	0.063518	0.058806	0.055909	0.054065	0.051877	0.048560	0.047282	0.045241	0.043872	0.042356	0.040127	0.039091	0.038438	0.037159	0.035422	0.034575	0.034704	0.034806	0.034265	0.033266	735541.000000	9.134326	9.721714	0.295685	0.138216	0.019741	2.129668	14.895540	6.989115	0.020752	0.032371
503357.000000	27.000000	-0.097254	-0.028738	-0.000511	-0.000050	0.000015	0.000180	0.003605	-0.001801	1.566166	1.488835	1.405862	1.346606	1.333533	1.236541	1.174786	1.116758	1.056656	0.970903	0.882916	0.798249	0.714858	0.644609	0.581904	0.539715	0.503655	0.473195	0.439928	0.407519	0.390726	0.381884	0.359544	0.357348	0.347854	0.338014	0.328357	0.317043	0.309541	0.290354	0.289343	0.280711	0.274413	0.267723	0.259643	0.247647	0.240623	0.231153	0.223309	0.215222	0.204848	0.196659	0.188867	0.179169	0.170849	0.163520	0.156983	0.151130	0.145604	0.139338	503357.000000	10.367223	10.969478	0.891917	0.176934	0.032594	5.168429	83.820717	7.951738	0.010628	0.086032
348902.000000	30.000000	-0.214528	0.014124	-0.012412	0.012203	0.004946	-0.001793	-0.025166	0.006571	-0.000030	-0.000053	-0.000054	-0.000052	-0.000065	-0.000064	-0.000032	-0.000032	-0.000040	-0.000059	-0.000090	-0.000138	-0.000145	-0.000156	-0.000162	-0.000198	-0.000199	-0.000213	-0.000213	-0.000183	-0.000164	-0.000210	-0.000190	-0.000198	-0.000203	-0.000199	-0.000198	-0.000183	-0.000181	-0.000141	-0.000163	-0.000151	-0.000146	-0.000149	-0.000138	-0.000130	-0.000122	-0.000118	-0.000115	-0.000105	-0.000099	-0.000098	-0.000090	-0.000085	-0.000079	-0.000075	-0.000068	-0.000066	-0.000062	-0.000058	348902.000000	10.998676	11.653461	0.040567	0.000000	0.004406	5.210623	263.966064	6.235210	0.000476	0.003688
547644.000000	2.000000	-0.015368	0.020497	0.001710	0.000225	0.000577	0.000923	0.001168	0.000198	2.723223	2.669691	2.547793	2.465409	2.362674	2.320700	2.274865	2.187163	2.101089	1.968089	1.820339	1.681780	1.518657	1.376023	1.234520	1.142831	1.041309	0.987539	0.922298	0.891456	0.860180	0.765686	0.739945	0.669728	0.625081	0.584515	0.533586	0.497931	0.457499	0.456865	0.404093	0.384526	0.361304	0.332967	0.312860	0.297009	0.281924	0.266858	0.255015	0.242824	0.229392	0.218225	0.209875	0.199573	0.189290	0.184085	0.178397	0.176069	0.167732	0.162834	547644.000000	10.253306	10.538074	0.895042	0.420896	0.026864	4.290733	78.454628	7.619543	0.015475	0.087293
665416.000000	21.000000	-0.125308	-0.041666	-0.003643	0.002633	-0.004017	-0.002254	0.000540	0.003003	0.416064	0.414518	0.390451	0.377142	0.343450	0.353369	0.352618	0.336560	0.320600	0.286798	0.258650	0.229818	0.197481	0.172459	0.147646	0.130964	0.118578	0.111502	0.102393	0.094742	0.093543	0.098088	0.093792	0.095293	0.097677	0.096213	0.096768	0.095778	0.095477	0.092911	0.098603	0.096590	0.093645	0.093495	0.090676	0.087341	0.085158	0.082345	0.080333	0.077695	0.074451	0.071596	0.069498	0.066050	0.063845	0.062138	0.059376	0.057756	0.055699	0.053782	665416.000000	9.158214	10.252918	0.447814	0.238032	0.006929	4.272539	37.898411	7.010656	0.007809	0.048898
350634.000000	13.000000	-0.061097	-0.000524	0.000664	-0.000036	0.000417	0.001252	0.002910	-0.001302	2.812546	2.692832	2.615526	2.532548	2.504371	2.397492	2.287688	2.195778	2.098716	1.980694	1.825708	1.686212	1.517197	1.375673	1.250157	1.154865	1.064326	1.001019	0.947982	0.921052	0.883170	0.778166	0.750900	0.686186	0.641969	0.606730	0.564052	0.531840	0.503823	0.477446	0.449578	0.431563	0.416776	0.400428	0.388290	0.370083	0.360789	0.347251	0.337172	0.326752	0.310725	0.301225	0.291152	0.281123	0.269347	0.260754	0.252468	0.246583	0.240166	0.231219	350634.000000	10.122686	10.331449	1.067513	0.398423	0.026979	3.337228	83.678581	7.414077	0.030511	0.105457
273819.000000	47.000000	0.063611	0.058675	0.006596	-0.000431	-0.000340	-0.000094	0.000574	0.004465	3.761175	3.646314	3.573812	3.482194	3.555056	3.332101	3.192185	3.099877	2.982838	2.852699	2.683242	2.503993	2.296944	2.071802	1.870871	1.689273	1.534393	1.422282	1.328524	1.268491	1.193712	1.056273	1.017869	0.915708	0.845166	0.781718	0.704399	0.647866	0.580715	0.587236	0.485565	0.451836	0.416577	0.370192	0.340261	0.320146	0.296315	0.275684	0.255430	0.240049	0.225461	0.213567	0.200849	0.190753	0.179469	0.169163	0.160590	0.154439	0.144383	0.139720	273819.000000	10.039551	9.633689	1.413051	1.231826	0.017703	1.910943	8.180769	7.024346	0.123172	0.140748
422899.000000	4.000000	0.303333	-0.035040	0.006101	0.004542	-0.001201	0.001693	-0.005325	-0.000404	1.941203	1.916355	1.817496	1.737073	1.646564	1.625432	1.564156	1.485974	1.396162	1.260079	1.134590	1.004922	0.862418	0.734745	0.613021	0.526274	0.454088	0.403280	0.360511	0.328361	0.302770	0.273064	0.256797	0.236268	0.219553	0.202715	0.186201	0.172161	0.155376	0.147699	0.129119	0.119261	0.109497	0.097882	0.088820	0.083018	0.076883	0.069991	0.066112	0.059045	0.054521	0.051200	0.048168	0.045219	0.041792	0.039395	0.036992	0.035334	0.033445	0.032310	422899.000000	10.032000	10.087636	2.846656	2.081448	0.017063	5.879181	10.625873	7.853079	0.026215	0.283758
