# ids, mstar, gas_mass, sfr, sfr_compact, gas_Z, rstar, rgas
4.881080000000000000e+05,1.030246448516845703e+01,1.090552997589111328e+01,3.013565063476562500e+00,1.668740868568420410e+00,2.355711720883846283e-02,2.615358352661132812e+00,1.220214309692382812e+02
4.881090000000000000e+05,9.738588333129882812e+00,1.003314590454101562e+01,4.404565989971160889e-01,2.578450739383697510e-01,2.195653133094310760e-02,2.294197320938110352e+00,5.108309936523437500e+01
4.881450000000000000e+05,9.858440399169921875e+00,1.097863197326660156e+01,1.573212981224060059e+00,2.841195166110992432e-01,1.276109647005796432e-02,4.583537101745605469e+00,1.146519012451171875e+02
4.881470000000000000e+05,9.062631607055664062e+00,9.961365699768066406e+00,1.822291165590286255e-01,6.362877041101455688e-02,1.287954952567815781e-02,2.431249141693115234e+00,2.266272354125976562e+01
4.882170000000000000e+05,1.057629966735839844e+01,1.078990173339843750e+01,1.574897646903991699e+00,0.000000000000000000e+00,1.563156209886074066e-02,5.787234306335449219e+00,5.075655364990234375e+01
4.882190000000000000e+05,9.111798286437988281e+00,9.203133583068847656e+00,1.414049625396728516e+00,6.278439164161682129e-01,2.919353917241096497e-02,6.700297594070434570e-01,1.766516566276550293e+00
4.882540000000000000e+05,9.043606758117675781e+00,9.196157455444335938e+00,6.191272288560867310e-02,4.922346025705337524e-02,1.038369443267583847e-02,2.883992195129394531e+00,7.679180145263671875e+00
4.883000000000000000e+05,1.026879215240478516e+01,1.072997665405273438e+01,2.553935289382934570e+00,1.669988393783569336e+00,1.721264794468879700e-02,5.529795646667480469e+00,7.846691894531250000e+01
4.883010000000000000e+05,9.847894668579101562e+00,1.070706844329833984e+01,1.459638953208923340e+00,3.123489022254943848e-01,1.579923182725906372e-02,3.415099382400512695e+00,6.099544906616210938e+01
4.883430000000000000e+05,1.022201156616210938e+01,1.112192726135253906e+01,2.170145273208618164e+00,4.614517390727996826e-01,1.416082214564085007e-02,6.576762676239013672e+00,8.647042083740234375e+01
4.883460000000000000e+05,9.010501861572265625e+00,9.181202888488769531e+00,7.368970662355422974e-02,7.368970662355422974e-02,1.125009637326002121e-02,2.419281005859375000e+00,7.877368927001953125e+00
4.883840000000000000e+05,1.048422431945800781e+01,1.098051166534423828e+01,2.190213918685913086e+00,1.523411393165588379e+00,2.284407801926136017e-02,3.171369314193725586e+00,1.435741577148437500e+02
4.884210000000000000e+05,1.050277805328369141e+01,1.093665409088134766e+01,7.786909341812133789e-01,4.164372682571411133e-01,1.578880660235881805e-02,3.735324859619140625e+00,1.008729782104492188e+02
4.884220000000000000e+05,9.717803001403808594e+00,9.969515800476074219e+00,5.118376612663269043e-01,4.717241823673248291e-01,1.086752396076917648e-02,3.898414850234985352e+00,1.467789554595947266e+01
4.884410000000000000e+05,1.060662937164306641e+01,1.082258796691894531e+01,8.768291473388671875e-01,0.000000000000000000e+00,1.313421037048101425e-02,4.393422126770019531e+00,6.684465026855468750e+01
4.884680000000000000e+05,1.060781097412109375e+01,1.103482818603515625e+01,3.096541166305541992e+00,8.033337593078613281e-01,2.836853265762329102e-02,6.898950099945068359e+00,6.719315338134765625e+01
4.885390000000000000e+05,9.966981887817382812e+00,1.069762229919433594e+01,1.913125634193420410e+00,2.995555102825164795e-01,1.677778549492359161e-02,3.535402297973632812e+00,6.871683502197265625e+01
4.885400000000000000e+05,1.039488124847412109e+01,1.044285011291503906e+01,8.537625074386596680e-01,7.682476639747619629e-01,3.324745967984199524e-02,3.209173917770385742e+00,5.193485641479492188e+01
4.885410000000000000e+05,9.070135116577148438e+00,9.835487365722656250e+00,2.897718548774719238e-01,7.163313031196594238e-02,6.853937171399593353e-03,3.345916509628295898e+00,1.302223300933837891e+01
4.885720000000000000e+05,1.059379768371582031e+01,1.087683010101318359e+01,7.332375049591064453e-01,5.400537252426147461e-01,2.375806495547294617e-02,7.422918796539306641e+00,1.045804061889648438e+02
4.886000000000000000e+05,1.062287616729736328e+01,9.975725173950195312e+00,6.623972672969102859e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.154123067855834961e+00,4.283780288696289062e+01
4.886140000000000000e+05,1.016494083404541016e+01,1.093346118927001953e+01,4.781356453895568848e-01,2.002432048320770264e-01,2.119695954024791718e-02,2.920117855072021484e+00,1.259663848876953125e+02
4.886150000000000000e+05,9.714765548706054688e+00,1.041811466217041016e+01,5.498367547988891602e-01,3.157288953661918640e-02,1.036943122744560242e-02,2.615051984786987305e+00,2.790678215026855469e+01
4.886680000000000000e+05,1.075195026397705078e+01,1.050084590911865234e+01,6.895761936902999878e-02,0.000000000000000000e+00,1.357419975101947784e-02,5.893148899078369141e+00,5.663399124145507812e+01
4.887100000000000000e+05,1.007665824890136719e+01,1.099763870239257812e+01,4.095656871795654297e+00,2.521092414855957031e+00,1.208824291825294495e-02,7.855562210083007812e+00,9.843666076660156250e+01
4.887110000000000000e+05,9.819392204284667969e+00,1.024535846710205078e+01,2.758820533752441406e+00,1.062968730926513672e+00,1.208578422665596008e-02,7.440124034881591797e+00,1.486994075775146484e+01
4.887610000000000000e+05,1.012148952484130859e+01,1.101887798309326172e+01,3.575855731964111328e+00,3.204468488693237305e+00,2.618627436459064484e-02,3.373005867004394531e+00,1.171990356445312500e+02
4.887620000000000000e+05,9.702758789062500000e+00,1.000615596771240234e+01,2.344353199005126953e+00,1.821152925491333008e+00,1.444961037486791611e-02,3.293119430541992188e+00,1.421512126922607422e+01
4.888080000000000000e+05,9.531129837036132812e+00,9.399315834045410156e+00,1.183250769972801208e-01,1.183250769972801208e-01,2.184713631868362427e-02,3.806870698928833008e+00,1.139272403717041016e+01
4.888960000000000000e+05,1.050881195068359375e+01,1.095084476470947266e+01,1.994069933891296387e+00,0.000000000000000000e+00,1.407744549214839935e-02,4.972215175628662109e+00,4.728574752807617188e+01
4.889220000000000000e+05,1.026372051239013672e+01,1.090264892578125000e+01,4.255705356597900391e+00,1.258076310157775879e+00,1.519125699996948242e-02,6.549572467803955078e+00,5.911165237426757812e+01
4.889230000000000000e+05,9.559566497802734375e+00,1.028474426269531250e+01,5.764656066894531250e-01,5.376284122467041016e-01,9.429310448467731476e-03,6.228553295135498047e+00,2.641420173645019531e+01
4.890080000000000000e+05,1.020974063873291016e+01,1.110085773468017578e+01,1.995150804519653320e+00,6.114159822463989258e-01,1.806097105145454407e-02,4.650917530059814453e+00,8.165314483642578125e+01
4.890930000000000000e+05,1.040087318420410156e+01,1.103136062622070312e+01,1.006011009216308594e+01,5.114979743957519531e+00,2.148753032088279724e-02,3.546969175338745117e+00,1.043541107177734375e+02
4.891380000000000000e+05,1.042138099670410156e+01,1.095166110992431641e+01,4.079006671905517578e+00,3.200714111328125000e+00,2.329550683498382568e-02,3.874922037124633789e+00,1.343985137939453125e+02
4.891390000000000000e+05,9.565033912658691406e+00,9.834596633911132812e+00,5.040820240974426270e-01,2.497990280389785767e-01,1.141747646033763885e-02,3.561887741088867188e+00,1.326300716400146484e+01
4.891830000000000000e+05,1.043146228790283203e+01,1.102801609039306641e+01,3.713546037673950195e+00,1.428312778472900391e+00,2.387480437755584717e-02,3.543028354644775391e+00,9.774903106689453125e+01
4.892250000000000000e+05,1.065176773071289062e+01,1.074064159393310547e+01,3.854652047157287598e-01,1.898533478379249573e-02,1.288617961108684540e-02,1.186906147003173828e+01,6.325664138793945312e+01
4.892660000000000000e+05,1.051425838470458984e+01,1.086614894866943359e+01,1.847186565399169922e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.213646411895751953e+00,1.371686401367187500e+02
4.892940000000000000e+05,1.058202648162841797e+01,1.094132328033447266e+01,4.052247047424316406e+00,1.601818442344665527e+00,2.431580610573291779e-02,4.097902774810791016e+00,1.123362350463867188e+02
4.893270000000000000e+05,1.053394889831542969e+01,1.097486972808837891e+01,4.928236484527587891e+00,8.133262991905212402e-01,2.019715681672096252e-02,4.745833396911621094e+00,9.385229492187500000e+01
4.893510000000000000e+05,1.045525646209716797e+01,1.097193813323974609e+01,6.391364336013793945e-01,0.000000000000000000e+00,1.083535514771938324e-02,5.885351657867431641e+00,8.253684997558593750e+01
4.893730000000000000e+05,1.026361560821533203e+01,1.098148822784423828e+01,1.626322150230407715e+00,4.500658512115478516e-01,2.577741071581840515e-02,5.334507942199707031e+00,1.334620513916015625e+02
4.893740000000000000e+05,9.036025047302246094e+00,9.622256278991699219e+00,5.571274831891059875e-02,3.757090494036674500e-02,1.619604043662548065e-02,2.242778778076171875e+00,1.611178207397460938e+01
4.894210000000000000e+05,1.047808361053466797e+01,1.102549076080322266e+01,3.765163660049438477e+00,1.421444416046142578e+00,1.519906986504793167e-02,4.850418567657470703e+00,8.980070495605468750e+01
4.894570000000000000e+05,1.068417072296142578e+01,1.091082000732421875e+01,4.280303955078125000e+00,1.944207906723022461e+00,2.913411892950534821e-02,6.002283096313476562e+00,1.010855560302734375e+02
4.894850000000000000e+05,1.036093807220458984e+01,1.107931327819824219e+01,1.322763681411743164e+00,4.307439029216766357e-01,2.749139256775379181e-02,5.503177165985107422e+00,8.749884796142578125e+01
4.894860000000000000e+05,9.234709739685058594e+00,9.722859382629394531e+00,1.459053009748458862e-01,1.390501558780670166e-01,1.063944771885871887e-02,3.469731330871582031e+00,1.403984165191650391e+01
4.894880000000000000e+05,9.020009040832519531e+00,8.652059555053710938e+00,4.622776806354522705e-01,2.010114043951034546e-01,3.753959015011787415e-02,9.159348607063293457e-01,1.087407946586608887e+00
4.895370000000000000e+05,1.027312374114990234e+01,1.100091457366943359e+01,3.751990556716918945e+00,2.612041473388671875e+00,2.278194576501846313e-02,2.300344705581665039e+00,1.223403015136718750e+02
4.895800000000000000e+05,1.037884998321533203e+01,1.093592739105224609e+01,2.057549715042114258e+00,1.592996120452880859e+00,2.346454747021198273e-02,4.978356361389160156e+00,1.348165435791015625e+02
4.895810000000000000e+05,9.576063156127929688e+00,9.979554176330566406e+00,4.316377341747283936e-01,3.849028348922729492e-01,1.126347202807664871e-02,2.433630943298339844e+00,1.968752861022949219e+01
4.896240000000000000e+05,1.059558868408203125e+01,1.083072090148925781e+01,7.218992114067077637e-01,0.000000000000000000e+00,9.559654630720615387e-03,3.487181186676025391e+00,8.031348419189453125e+01
4.896250000000000000e+05,9.250853538513183594e+00,8.346803665161132812e+00,4.060454666614532471e-02,4.060454666614532471e-02,2.319514192640781403e-02,2.663975238800048828e+00,2.099858522415161133e+00
4.896600000000000000e+05,1.057656860351562500e+01,1.095983505249023438e+01,4.656925678253173828e+00,2.135249137878417969e+00,1.964292488992214203e-02,7.534757137298583984e+00,1.091779174804687500e+02
4.897460000000000000e+05,1.065549755096435547e+01,1.077877616882324219e+01,3.332315012812614441e-02,0.000000000000000000e+00,1.246681809425354004e-02,5.052961349487304688e+00,9.660124206542968750e+01
4.898580000000000000e+05,1.043798065185546875e+01,1.099013328552246094e+01,3.829973697662353516e+00,2.823743581771850586e+00,2.069904655218124390e-02,3.064767122268676758e+00,1.380829010009765625e+02
4.899010000000000000e+05,1.064583396911621094e+01,1.093657779693603516e+01,2.397298097610473633e+00,7.693950533866882324e-01,2.555916085839271545e-02,1.187613868713378906e+01,8.407273864746093750e+01
4.899200000000000000e+05,1.034124946594238281e+01,1.102267265319824219e+01,4.433157920837402344e+00,1.330706357955932617e+00,2.634657174348831177e-02,2.819514989852905273e+00,1.134344558715820312e+02
4.899610000000000000e+05,1.027786922454833984e+01,1.097478389739990234e+01,2.854862451553344727e+00,2.576950550079345703e+00,2.031394280493259430e-02,3.229005575180053711e+00,1.398616485595703125e+02
4.900200000000000000e+05,1.040574645996093750e+01,1.098516750335693359e+01,3.602950334548950195e+00,7.355136871337890625e-01,2.330497279763221741e-02,4.090085029602050781e+00,9.961915588378906250e+01
4.900210000000000000e+05,9.087066650390625000e+00,9.818634033203125000e+00,1.124582052230834961e+00,1.544561535120010376e-01,5.964075680822134018e-03,5.534520626068115234e+00,1.373389720916748047e+01
4.900680000000000000e+05,1.034214782714843750e+01,1.100421714782714844e+01,8.002174377441406250e+00,4.731019973754882812e+00,1.750276796519756317e-02,2.316426038742065430e+00,1.381643371582031250e+02
4.901030000000000000e+05,1.030174732208251953e+01,1.093792152404785156e+01,1.125813126564025879e+00,1.031809687614440918e+00,1.967301033437252045e-02,2.606167554855346680e+00,1.470223236083984375e+02
4.901040000000000000e+05,9.624451637268066406e+00,9.983499526977539062e+00,4.793803989887237549e-01,3.579210042953491211e-01,1.697866618633270264e-02,2.804781913757324219e+00,1.451250362396240234e+01
4.901450000000000000e+05,1.019759654998779297e+01,1.104853057861328125e+01,2.824456691741943359e+00,6.273337006568908691e-01,1.556630339473485947e-02,5.836961269378662109e+00,9.530949401855468750e+01
4.901460000000000000e+05,9.218709945678710938e+00,9.811429023742675781e+00,3.590625226497650146e-01,1.166512221097946167e-01,7.493599783629179001e-03,3.679194927215576172e+00,1.273242473602294922e+01
4.901930000000000000e+05,1.007017517089843750e+01,1.109377193450927734e+01,1.342617034912109375e+00,8.515163064002990723e-01,1.331230625510215759e-02,6.195025444030761719e+00,1.032642593383789062e+02
4.901950000000000000e+05,9.485235214233398438e+00,9.291950225830078125e+00,1.203618645668029785e+00,6.483923196792602539e-01,2.084548957645893097e-02,2.040493488311767578e+00,2.653246402740478516e+00
4.902400000000000000e+05,1.002846145629882812e+01,1.078959083557128906e+01,2.674965381622314453e+00,3.600233495235443115e-01,1.365163270384073257e-02,6.671986103057861328e+00,4.300445556640625000e+01
4.902410000000000000e+05,9.616897583007812500e+00,1.070018100738525391e+01,3.566621840000152588e-01,2.074546366930007935e-01,9.135363623499870300e-03,5.340686321258544922e+00,4.759824371337890625e+01
4.902860000000000000e+05,1.031791877746582031e+01,1.106811618804931641e+01,2.254390001296997070e+00,5.808860063552856445e-01,3.344939276576042175e-02,2.373167514801025391e+00,9.571784973144531250e+01
4.903350000000000000e+05,1.050727462768554688e+01,1.089431571960449219e+01,2.763605117797851562e+00,1.730108857154846191e-01,2.025666460394859314e-02,2.946914672851562500e+00,1.338591156005859375e+02
4.903790000000000000e+05,1.022628116607666016e+01,1.104882431030273438e+01,2.649943113327026367e+00,3.209033906459808350e-01,1.881896704435348511e-02,1.820046067237854004e+00,1.230606384277343750e+02
4.904300000000000000e+05,1.049811363220214844e+01,1.070794010162353516e+01,4.743996858596801758e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.522907257080078125e+00,1.167123718261718750e+02
4.904310000000000000e+05,9.481844902038574219e+00,8.515435218811035156e+00,1.871022582054138184e-01,7.424470782279968262e-02,3.840322047472000122e-02,4.443089962005615234e-01,1.251674532890319824e+00
4.904330000000000000e+05,9.152010917663574219e+00,8.747979164123535156e+00,2.540942728519439697e-01,1.075169816613197327e-01,3.319913521409034729e-02,6.070764660835266113e-01,1.686873912811279297e+00
4.905200000000000000e+05,1.028703594207763672e+01,1.100479793548583984e+01,3.654539346694946289e+00,4.138429164886474609e-01,1.815077662467956543e-02,2.434738159179687500e+00,1.284014434814453125e+02
4.905700000000000000e+05,1.054883193969726562e+01,1.073395156860351562e+01,1.073361039161682129e+00,0.000000000000000000e+00,1.307808328419923782e-02,5.276245594024658203e+00,1.486501617431640625e+02
4.906170000000000000e+05,9.501917839050292969e+00,1.078404617309570312e+01,5.836259126663208008e-01,5.836259126663208008e-01,9.753447026014328003e-03,3.126345157623291016e+00,1.319564361572265625e+02
4.906180000000000000e+05,9.102865219116210938e+00,1.022793006896972656e+01,4.343509078025817871e-01,1.055120117962360382e-02,8.968585170805454254e-03,3.132959604263305664e+00,2.576665496826171875e+01
4.906800000000000000e+05,1.055602931976318359e+01,1.086933898925781250e+01,1.465902686119079590e+00,1.309708118438720703e+00,1.893573068082332611e-02,2.633455514907836914e+00,1.374830780029296875e+02
4.907240000000000000e+05,1.034126567840576172e+01,1.104352664947509766e+01,1.092859387397766113e+00,6.067804098129272461e-01,1.536921411752700806e-02,1.001205062866210938e+01,8.378518676757812500e+01
4.907690000000000000e+05,1.049755096435546875e+01,1.091925144195556641e+01,2.364442348480224609e+00,1.862618803977966309e+00,2.399056963622570038e-02,4.158161163330078125e+00,9.849199676513671875e+01
4.908030000000000000e+05,1.060584640502929688e+01,1.068019104003906250e+01,1.265017509460449219e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.944097042083740234e+00,9.751248168945312500e+01
4.908510000000000000e+05,1.055860519409179688e+01,1.095430564880371094e+01,6.276743888854980469e+00,2.917995929718017578e+00,2.172514609992504120e-02,6.194886207580566406e+00,1.061718444824218750e+02
4.908830000000000000e+05,1.062001800537109375e+01,1.064330291748046875e+01,3.509235754609107971e-02,0.000000000000000000e+00,8.247232995927333832e-03,3.574789285659790039e+00,7.542868804931640625e+01
4.908840000000000000e+05,9.485229492187500000e+00,9.244050025939941406e+00,7.220090925693511963e-02,7.220090925693511963e-02,1.535979565232992172e-02,3.499996662139892578e+00,2.045100784301757812e+01
4.909020000000000000e+05,1.043345260620117188e+01,1.102100276947021484e+01,4.335787594318389893e-01,3.580732941627502441e-01,2.042308636009693146e-02,5.440601825714111328e+00,7.366130065917968750e+01
4.909280000000000000e+05,1.046161270141601562e+01,1.098326206207275391e+01,6.194323539733886719e+00,3.019856214523315430e-01,1.953562721610069275e-02,3.210218906402587891e+00,8.869232177734375000e+01
4.909580000000000000e+05,1.020035457611083984e+01,1.100492286682128906e+01,1.906422734260559082e+00,3.387878239154815674e-01,1.959782838821411133e-02,5.056827545166015625e+00,1.028279647827148438e+02
4.909590000000000000e+05,9.693266868591308594e+00,1.018745326995849609e+01,6.730410456657409668e-01,4.611024558544158936e-01,1.457674242556095123e-02,3.214694738388061523e+00,5.138314056396484375e+01
4.910180000000000000e+05,1.044854831695556641e+01,1.108440971374511719e+01,3.719410181045532227e+00,6.834834814071655273e-01,1.265512406826019287e-02,8.509699821472167969e+00,4.902674865722656250e+01
4.910490000000000000e+05,1.012556743621826172e+01,1.100986671447753906e+01,5.589908123016357422e+00,4.306037425994873047e+00,1.234632171690464020e-02,7.967639446258544922e+00,9.897782135009765625e+01
4.910500000000000000e+05,9.655652046203613281e+00,9.234122276306152344e+00,1.300775647163391113e+00,5.466207265853881836e-01,2.754377946257591248e-02,1.951203703880310059e+00,2.449814081192016602e+00
4.911180000000000000e+05,1.046779727935791016e+01,1.100566864013671875e+01,2.741368293762207031e+00,3.282867968082427979e-01,1.917426288127899170e-02,3.153648614883422852e+00,8.101657867431640625e+01
4.911190000000000000e+05,9.006744384765625000e+00,9.704401016235351562e+00,3.270500153303146362e-02,1.996443979442119598e-02,9.721262380480766296e-03,3.640196323394775391e+00,1.692153930664062500e+01
4.911550000000000000e+05,1.043628311157226562e+01,1.091407394409179688e+01,5.776175856590270996e-01,0.000000000000000000e+00,9.283963590860366821e-03,5.690298080444335938e+00,5.264886093139648438e+01
4.911950000000000000e+05,1.063529205322265625e+01,1.094492912292480469e+01,4.617168903350830078e+00,1.821424841880798340e+00,2.003327384591102600e-02,1.067582321166992188e+01,9.098073577880859375e+01
4.912190000000000000e+05,1.054976654052734375e+01,1.075710296630859375e+01,8.558069467544555664e-01,0.000000000000000000e+00,9.958725422620773315e-03,3.292534828186035156e+00,5.306082153320312500e+01
4.912550000000000000e+05,1.039715099334716797e+01,1.107613182067871094e+01,3.074734449386596680e+00,1.386283278465270996e+00,1.576410047709941864e-02,6.645014286041259766e+00,5.126394653320312500e+01
4.912810000000000000e+05,1.045661640167236328e+01,1.093733978271484375e+01,2.562417030334472656e+00,7.636758685111999512e-01,1.870834268629550934e-02,2.656507253646850586e+00,1.216347503662109375e+02
4.913710000000000000e+05,1.025293350219726562e+01,1.084588527679443359e+01,3.218839645385742188e+00,8.162950277328491211e-01,1.428832765668630600e-02,5.138808727264404297e+00,3.367103576660156250e+01
4.913720000000000000e+05,1.005520343780517578e+01,1.048536396026611328e+01,1.286510348320007324e+00,5.423048734664916992e-01,2.136937156319618225e-02,5.813374042510986328e+00,5.498851394653320312e+01
4.914010000000000000e+05,1.046338653564453125e+01,1.100486660003662109e+01,5.124024391174316406e+00,1.511618256568908691e+00,1.979658193886280060e-02,7.784435749053955078e+00,5.413605117797851562e+01
4.914280000000000000e+05,1.026698398590087891e+01,1.086838626861572266e+01,2.982846021652221680e+00,1.631138086318969727e+00,2.335770241916179657e-02,5.458031177520751953e+00,1.098257751464843750e+02
4.914290000000000000e+05,9.513280868530273438e+00,1.024899291992187500e+01,5.293009877204895020e-01,2.731522321701049805e-01,1.480727270245552063e-02,2.621719837188720703e+00,6.262871932983398438e+01
4.914780000000000000e+05,1.022272491455078125e+01,1.099903869628906250e+01,1.819906949996948242e+00,1.440222382545471191e+00,2.775789797306060791e-02,2.565880298614501953e+00,1.356014556884765625e+02
4.915410000000000000e+05,1.044964313507080078e+01,1.103865814208984375e+01,4.098932743072509766e+00,1.033808946609497070e+00,2.047508768737316132e-02,6.625000476837158203e+00,8.046179199218750000e+01
4.915830000000000000e+05,1.039778137207031250e+01,1.100776195526123047e+01,2.758938312530517578e+00,4.472594857215881348e-01,1.929727755486965179e-02,8.163684844970703125e+00,4.882496643066406250e+01
4.916210000000000000e+05,1.045975589752197266e+01,1.091768169403076172e+01,1.331594347953796387e+00,3.535029888153076172e-01,1.971128024160861969e-02,2.565739154815673828e+00,1.324340515136718750e+02
4.916220000000000000e+05,9.099997520446777344e+00,1.003763580322265625e+01,1.418371200561523438e-01,1.068466678261756897e-01,9.626607410609722137e-03,3.380044698715209961e+00,2.291380310058593750e+01
4.916390000000000000e+05,1.044522762298583984e+01,1.104726314544677734e+01,3.563174009323120117e+00,4.793042838573455811e-01,2.218018844723701477e-02,6.298981666564941406e+00,6.421527862548828125e+01
4.916890000000000000e+05,1.068088340759277344e+01,1.033736991882324219e+01,1.351314317435026169e-02,0.000000000000000000e+00,1.130982488393783569e-02,4.180527210235595703e+00,1.431142883300781250e+02
4.917070000000000000e+05,1.011991024017333984e+01,9.594538688659667969e+00,2.484022080898284912e-01,2.438722848892211914e-01,4.041985049843788147e-02,2.404521226882934570e+00,1.071816825866699219e+01
4.917300000000000000e+05,1.044848728179931641e+01,1.099860858917236328e+01,4.497216701507568359e+00,1.612660884857177734e+00,1.955741830170154572e-02,3.986732006072998047e+00,1.134577331542968750e+02
4.917690000000000000e+05,1.044058799743652344e+01,1.101357841491699219e+01,2.131006479263305664e+00,3.032802343368530273e-01,2.253355085849761963e-02,7.640394687652587891e+00,5.715179061889648438e+01
4.917990000000000000e+05,9.609248161315917969e+00,1.071058464050292969e+01,1.966891735792160034e-01,1.591577976942062378e-01,1.628128625452518463e-02,2.639696598052978516e+00,1.389782257080078125e+02
4.918000000000000000e+05,9.578764915466308594e+00,1.057668209075927734e+01,1.958795487880706787e-01,1.383706182241439819e-01,1.811493188142776489e-02,3.080952405929565430e+00,6.632052612304687500e+01
4.918010000000000000e+05,9.408194541931152344e+00,1.008160972595214844e+01,4.022921919822692871e-01,2.533576190471649170e-01,1.204328984022140503e-02,3.946447372436523438e+00,1.996514320373535156e+01
4.918500000000000000e+05,1.039479637145996094e+01,1.104858589172363281e+01,3.503222227096557617e+00,5.873594880104064941e-01,1.800447143614292145e-02,6.016377925872802734e+00,9.327865600585937500e+01
4.918810000000000000e+05,1.050502395629882812e+01,1.095528602600097656e+01,3.495437145233154297e+00,4.837102293968200684e-01,2.048920840024948120e-02,1.004903507232666016e+01,6.672661590576171875e+01
4.919170000000000000e+05,9.262560844421386719e+00,1.001895713806152344e+01,1.159482598304748535e-01,1.128120571374893188e-01,1.365573424845933914e-02,2.557679414749145508e+00,2.899107360839843750e+01
4.919190000000000000e+05,9.221911430358886719e+00,8.810231208801269531e+00,2.914804220199584961e-02,1.533229090273380280e-02,1.807414926588535309e-02,1.028337240219116211e+00,7.598950862884521484e+00
4.919750000000000000e+05,9.161435127258300781e+00,9.901190757751464844e+00,2.129463106393814087e-01,1.751705855131149292e-01,1.224767137318849564e-02,2.270599603652954102e+00,4.364482116699218750e+01
4.920240000000000000e+05,1.029568481445312500e+01,1.050647163391113281e+01,8.892436623573303223e-01,6.510926485061645508e-01,1.903099007904529572e-02,6.320776462554931641e+00,2.926193809509277344e+01
4.920250000000000000e+05,9.043104171752929688e+00,1.035440254211425781e+01,7.249861359596252441e-01,7.072858810424804688e-01,7.483351510018110275e-03,2.885294675827026367e+00,3.361141967773437500e+01
4.920260000000000000e+05,9.303050041198730469e+00,9.725404739379882812e+00,1.046042293310165405e-01,1.009297594428062439e-01,1.028997357934713364e-02,3.506553173065185547e+00,1.271212005615234375e+01
4.920680000000000000e+05,1.034167861938476562e+01,1.097541236877441406e+01,3.227685451507568359e+00,2.258706331253051758e+00,2.490732446312904358e-02,3.616721868515014648e+00,1.233623580932617188e+02
4.920690000000000000e+05,9.121894836425781250e+00,9.410873413085937500e+00,3.595622181892395020e-01,3.584083616733551025e-01,1.097108423709869385e-02,1.832931160926818848e+00,1.067201137542724609e+01
4.921000000000000000e+05,1.041418266296386719e+01,1.104054737091064453e+01,1.808005094528198242e+00,6.618026494979858398e-01,2.005008608102798462e-02,5.268040657043457031e+00,6.767919158935546875e+01
4.921520000000000000e+05,1.033927440643310547e+01,1.047396659851074219e+01,8.948504924774169922e-01,1.617660671472549438e-01,1.878416538238525391e-02,2.661346435546875000e+00,3.807485961914062500e+01
4.921530000000000000e+05,9.840340614318847656e+00,1.045927238464355469e+01,6.207993030548095703e-01,5.669447407126426697e-02,1.498309709131717682e-02,3.746220350265502930e+00,2.760702133178710938e+01
4.921850000000000000e+05,1.061351585388183594e+01,1.063701725006103516e+01,5.188731104135513306e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.257122993469238281e+00,7.299140930175781250e+01
4.921860000000000000e+05,9.175317764282226562e+00,9.523724555969238281e+00,7.693486660718917847e-02,5.188170447945594788e-02,1.148101221770048141e-02,3.085941076278686523e+00,9.634763717651367188e+00
4.922520000000000000e+05,1.022988510131835938e+01,1.102028751373291016e+01,4.191118240356445312e+00,7.873962521553039551e-01,2.086218632757663727e-02,5.326171875000000000e+00,7.181192779541015625e+01
4.923000000000000000e+05,1.021654510498046875e+01,1.098779106140136719e+01,1.665333628654479980e+00,1.276041865348815918e+00,1.867746189236640930e-02,5.547573089599609375e+00,9.151527404785156250e+01
4.923010000000000000e+05,9.429656982421875000e+00,9.731897354125976562e+00,4.600113332271575928e-01,3.803453445434570312e-01,1.709064655005931854e-02,2.271909713745117188e+00,1.684847640991210938e+01
4.923410000000000000e+05,1.026294422149658203e+01,1.090877723693847656e+01,2.047929286956787109e+00,9.810007810592651367e-01,2.116549760103225708e-02,2.366852760314941406e+00,1.267792053222656250e+02
4.923420000000000000e+05,9.330145835876464844e+00,1.004378128051757812e+01,1.431001871824264526e-01,1.419403702020645142e-01,1.501077134162187576e-02,3.061988592147827148e+00,5.070723724365234375e+01
4.923780000000000000e+05,1.000232410430908203e+01,1.102105998992919922e+01,6.832759380340576172e-01,2.640552520751953125e-01,2.174317091703414917e-02,3.500252723693847656e+00,1.400651245117187500e+02
4.923790000000000000e+05,9.383162498474121094e+00,9.945556640625000000e+00,7.726431488990783691e-01,3.410768508911132812e-01,6.747586652636528015e-03,5.076958656311035156e+00,1.202268695831298828e+01
4.924250000000000000e+05,1.027725315093994141e+01,1.089776229858398438e+01,1.791123747825622559e-01,0.000000000000000000e+00,1.047721412032842636e-02,2.351308584213256836e+00,1.260643005371093750e+02
4.924260000000000000e+05,9.360481262207031250e+00,9.675033569335937500e+00,6.583585143089294434e-01,6.410119533538818359e-01,9.739258326590061188e-03,3.153069257736206055e+00,1.173535633087158203e+01
4.924650000000000000e+05,1.046014022827148438e+01,1.082019519805908203e+01,9.012367725372314453e-01,0.000000000000000000e+00,1.053036097437143326e-02,2.754778385162353516e+00,5.212375640869140625e+01
